team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
NEW ORLEANS PELICANS,240,40,85,10,31,18,23,9,33,22,7,7,11,20
BOSTON CELTICS,240,40,93,18,36,19,21,15,32,26,6,5,10,22
TORONTO RAPTORS,265,37,85,8,31,36,43,6,35,20,11,5,10,22
CHICAGO BULLS,265,38,97,11,28,36,39,17,43,25,5,2,14,27
ATLANTA HAWKS,240,30,74,11,22,26,32,6,41,19,8,1,10,15
DALLAS MAVERICKS,240,32,82,9,36,9,10,6,35,18,7,3,14,25
NEW YORK KNICKS,240,40,87,12,31,17,24,6,26,25,9,7,17,24
INDIANA PACERS,240,43,86,11,24,26,28,12,41,25,11,0,19,23
UTAH JAZZ,240,32,77,8,23,22,28,10,29,23,12,6,8,19
MINNESOTA TIMBERWOLVES,240,35,80,7,20,15,21,14,34,23,3,3,15,21
DENVER NUGGETS,240,40,99,9,24,17,24,15,38,18,7,4,12,23
OKLAHOMA CITY THUNDER,240,43,89,12,36,23,29,6,43,23,8,11,10,20
CHARLOTTE HORNETS,240,30,75,4,21,21,25,8,40,18,5,4,15,14
SAN ANTONIO SPURS,240,36,89,13,34,17,20,9,34,29,9,8,7,21
