team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
TORONTO RAPTORS,265,40,81,7,24,26,29,8,42,21,2,3,15,31
ATLANTA HAWKS,265,40,94,11,34,27,31,10,30,24,9,0,7,24
MIAMI HEAT,240,34,75,12,30,20,31,7,29,22,10,7,14,18
CLEVELAND CAVALIERS,240,37,72,7,22,15,22,4,37,27,6,5,19,28
ORLANDO MAGIC,240,35,77,4,13,15,20,5,35,22,2,2,16,17
GOLDEN STATE WARRIORS,240,37,82,10,27,19,21,9,35,21,7,2,11,19
MILWAUKEE BUCKS,265,45,98,8,17,17,26,12,41,28,10,3,19,31
PORTLAND TRAIL BLAZERS,265,42,97,12,39,24,27,11,36,25,6,5,16,22
WASHINGTON WIZARDS,265,40,91,11,28,20,30,11,30,28,11,2,15,32
SACRAMENTO KINGS,265,40,87,6,18,31,40,16,41,18,8,2,20,29
