team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
CLEVELAND CAVALIERS,240,31,79,3,22,13,19,11,33,18,1,5,24,18
BOSTON CELTICS,240,46,84,10,24,15,22,6,32,29,20,1,7,22
SACRAMENTO KINGS,240,38,74,5,18,30,42,6,26,28,13,0,20,21
DENVER NUGGETS,240,45,82,9,26,23,30,10,32,32,15,1,18,29
CHARLOTTE HORNETS,240,27,79,4,15,19,29,6,27,16,8,2,9,13
DETROIT PISTONS,240,41,81,16,28,18,23,12,44,33,6,4,14,23
NEW ORLEANS PELICANS,240,44,91,11,27,15,22,13,26,22,6,2,10,30
HOUSTON ROCKETS,240,39,73,9,24,34,48,9,31,16,6,6,11,18
OKLAHOMA CITY THUNDER,240,41,95,11,28,11,28,15,28,18,5,4,8,28
INDIANA PACERS,240,42,79,10,20,22,35,9,43,25,4,3,12,26
DALLAS MAVERICKS,240,45,83,10,21,20,26,7,35,31,7,9,12,20
LOS ANGELES LAKERS,240,34,78,9,24,29,36,6,31,20,4,4,12,20
BROOKLYN NETS,240,27,83,3,18,16,22,16,33,17,9,5,21,20
MILWAUKEE BUCKS,240,41,83,6,20,8,12,7,40,30,13,7,17,20
PHOENIX SUNS,240,35,85,4,16,17,23,13,28,17,6,3,10,23
SAN ANTONIO SPURS,240,35,69,8,19,29,34,6,37,22,7,6,15,22
ATLANTA HAWKS,240,36,87,9,29,18,24,7,31,24,10,2,11,22
WASHINGTON WIZARDS,240,39,85,9,21,21,27,14,37,22,8,6,19,19
