team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
SAN ANTONIO SPURS,240,37,74,1,8,22,26,9,30,14,7,2,12,16
ATLANTA HAWKS,240,35,72,3,13,17,20,3,22,17,7,2,11,23
PHILADELPHIA 76ERS,240,33,84,4,10,12,17,14,22,17,9,3,11,15
BOSTON CELTICS,240,40,76,4,10,15,19,9,28,29,6,8,15,16
PHOENIX SUNS,240,38,88,8,23,10,12,12,31,27,9,7,13,20
CHICAGO BULLS,240,36,78,8,19,17,24,9,32,28,9,4,13,15
CHARLOTTE BOBCATS,240,32,82,4,15,21,27,9,30,22,12,4,9,15
CLEVELAND CAVALIERS,240,37,82,8,24,17,20,10,33,24,7,2,14,21
OKLAHOMA CITY THUNDER,240,35,79,4,18,27,35,8,42,16,7,5,12,26
DENVER NUGGETS,240,36,82,5,12,17,26,5,36,17,3,6,12,26
SACRAMENTO KINGS,240,44,83,1,11,15,18,6,40,18,8,5,16,18
HOUSTON ROCKETS,240,40,94,7,25,14,21,13,30,24,8,7,14,15
UTAH JAZZ,240,34,85,5,13,13,23,16,36,20,13,10,16,21
LOS ANGELES LAKERS,240,31,82,4,20,19,25,14,35,19,6,13,19,22
LOS ANGELES CLIPPERS,240,32,78,4,14,14,22,10,36,14,8,3,18,19
MEMPHIS GRIZZLIES,240,34,86,1,9,12,18,14,33,11,14,7,14,19
MINNESOTA TIMBERWOLVES,240,39,79,8,15,19,27,11,35,23,3,5,17,19
NEW JERSEY NETS,240,42,89,9,20,14,20,12,25,31,11,3,9,20
TORONTO RAPTORS,240,45,92,3,7,25,33,18,28,11,6,2,12,24
NEW YORK KNICKS,240,45,78,15,27,26,34,7,27,31,10,5,13,20
MILWAUKEE BUCKS,240,27,75,6,20,12,17,4,29,14,9,2,18,27
ORLANDO MAGIC,240,26,67,2,21,24,36,11,38,12,13,5,21,15
GOLDEN STATE WARRIORS,240,41,82,7,16,19,22,14,33,16,8,5,11,19
PORTLAND TRAIL BLAZERS,240,34,83,3,21,16,18,15,25,19,6,4,9,16
DETROIT PISTONS,240,43,98,5,17,14,20,20,27,18,10,3,16,22
WASHINGTON WIZARDS,240,38,77,3,10,28,35,10,30,21,12,11,18,17
