team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
CHICAGO BULLS,240,39,81,9,24,16,21,11,33,26,8,5,20,23
CHARLOTTE HORNETS,240,44,82,15,35,15,21,6,29,28,11,8,14,14
BROOKLYN NETS,240,44,82,12,32,23,30,3,33,29,6,0,12,21
CLEVELAND CAVALIERS,240,50,97,12,24,17,27,14,41,24,7,1,11,24
LOS ANGELES CLIPPERS,240,46,89,7,26,23,31,13,30,26,12,7,18,25
DENVER NUGGETS,240,43,87,10,31,24,30,11,30,27,11,7,20,27
PHILADELPHIA 76ERS,240,35,84,12,31,19,23,10,34,25,10,3,23,24
MIAMI HEAT,240,36,82,9,27,21,28,11,26,19,12,9,15,19
WASHINGTON WIZARDS,240,42,88,7,20,16,22,9,31,30,9,6,11,22
MILWAUKEE BUCKS,240,35,77,10,26,24,28,8,32,20,10,9,16,20
SACRAMENTO KINGS,240,39,88,7,22,14,15,6,30,20,14,4,12,12
PORTLAND TRAIL BLAZERS,240,44,84,15,34,13,17,10,37,27,10,2,17,15
