team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
WASHINGTON WIZARDS,240,46,95,12,38,27,32,12,37,35,9,4,15,24
ATLANTA HAWKS,240,41,92,12,38,23,31,8,35,28,13,4,17,27
OKLAHOMA CITY THUNDER,240,43,99,13,38,15,26,17,43,28,8,6,13,23
BROOKLYN NETS,240,37,86,15,36,23,30,10,35,21,7,4,14,24
GOLDEN STATE WARRIORS,240,45,85,18,34,21,24,9,37,29,6,5,8,17
CLEVELAND CAVALIERS,240,39,89,11,32,16,23,12,29,17,7,2,10,19
SAN ANTONIO SPURS,240,43,96,7,27,20,20,11,38,18,8,2,10,24
LOS ANGELES LAKERS,240,42,88,14,39,23,33,6,36,21,6,3,12,18
LOS ANGELES CLIPPERS,240,25,74,8,23,28,35,11,36,16,9,4,18,21
MEMPHIS GRIZZLIES,240,37,85,7,28,15,24,11,38,18,9,6,15,27
DETROIT PISTONS,240,35,95,9,38,13,19,12,39,19,6,1,20,26
MILWAUKEE BUCKS,240,38,82,14,41,25,30,4,42,25,13,4,15,21
CHARLOTTE HORNETS,240,40,98,12,33,12,15,13,27,27,7,1,10,15
MINNESOTA TIMBERWOLVES,240,48,89,12,24,13,20,10,40,34,6,11,15,15
DALLAS MAVERICKS,240,39,91,14,46,14,21,11,34,26,7,4,18,17
NEW ORLEANS PELICANS,240,51,92,17,29,13,20,5,41,36,12,6,11,15
DENVER NUGGETS,265,45,82,11,19,23,37,4,39,34,5,2,10,19
ORLANDO MAGIC,265,45,95,20,49,8,8,6,34,30,4,4,9,23
PHILADELPHIA 76ERS,240,40,88,11,35,11,14,11,38,26,7,5,21,23
TORONTO RAPTORS,240,43,100,8,29,19,22,17,36,25,12,3,11,13
