team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
INDIANA PACERS,240,33,75,5,14,16,23,7,26,18,8,3,12,17
ATLANTA HAWKS,240,35,76,9,21,18,24,13,32,24,9,5,15,20
LOS ANGELES CLIPPERS,240,32,78,3,15,25,29,15,23,20,8,5,13,26
CLEVELAND CAVALIERS,240,36,71,7,18,20,26,10,26,24,4,8,15,23
DALLAS MAVERICKS,240,44,90,9,28,8,9,11,35,30,9,6,12,22
DENVER NUGGETS,240,33,72,9,26,20,27,8,30,25,8,6,17,17
MINNESOTA TIMBERWOLVES,240,31,79,4,19,14,19,10,37,16,10,5,15,15
MEMPHIS GRIZZLIES,240,35,94,4,11,11,15,21,38,18,10,4,16,19
DETROIT PISTONS,240,39,73,2,9,19,29,12,29,29,10,6,12,21
NEW JERSEY NETS,240,33,78,10,27,16,20,13,23,19,7,6,12,19
CHICAGO BULLS,240,39,85,4,16,8,12,12,37,29,11,1,12,13
NEW ORLEANS HORNETS,240,28,75,1,3,10,17,10,29,19,3,4,18,12
MIAMI HEAT,240,36,76,5,15,12,17,9,29,20,10,6,12,17
ORLANDO MAGIC,240,35,83,17,42,15,21,17,31,24,8,2,14,17
SAN ANTONIO SPURS,240,37,84,5,15,21,26,11,37,23,6,5,6,14
PHILADELPHIA 76ERS,240,38,93,7,14,7,11,18,37,23,4,7,10,20
HOUSTON ROCKETS,240,41,78,10,23,11,19,9,30,26,10,6,22,22
PORTLAND TRAIL BLAZERS,240,35,74,7,18,19,22,6,23,22,11,5,19,22
MILWAUKEE BUCKS,240,33,72,12,25,27,37,12,35,20,11,11,19,15
TORONTO RAPTORS,240,37,90,9,24,16,17,12,29,27,9,5,14,24
NEW YORK KNICKS,240,37,81,7,28,26,33,11,31,18,8,4,8,16
WASHINGTON WIZARDS,240,38,83,2,17,15,19,11,31,12,6,5,12,28
