team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
NEW YORK KNICKS,240,33,94,6,23,15,17,21,36,19,7,11,25,26
BOSTON CELTICS,240,35,90,11,27,34,43,19,34,23,16,3,15,18
TORONTO RAPTORS,240,43,90,6,22,21,22,8,37,18,8,5,5,21
CHARLOTTE HORNETS,240,38,93,17,41,18,24,18,39,22,1,4,11,16
LOS ANGELES CLIPPERS,240,39,86,11,27,21,35,11,34,18,9,3,10,20
OKLAHOMA CITY THUNDER,240,38,88,16,28,16,19,9,36,21,3,1,16,27
UTAH JAZZ,240,33,81,7,28,14,16,12,40,19,9,7,15,18
ORLANDO MAGIC,240,26,78,8,20,14,19,8,35,13,11,6,12,18
INDIANA PACERS,265,39,88,5,19,22,23,4,36,23,14,3,13,28
PHILADELPHIA 76ERS,265,36,86,11,32,26,31,13,41,24,7,6,19,21
SACRAMENTO KINGS,265,43,88,6,21,28,35,13,35,18,7,3,15,21
PORTLAND TRAIL BLAZERS,265,45,86,13,33,19,27,7,29,29,8,4,11,24
DETROIT PISTONS,240,32,76,5,25,17,21,9,33,14,2,4,11,14
SAN ANTONIO SPURS,240,36,81,9,20,15,19,10,35,24,8,2,8,13
CLEVELAND CAVALIERS,240,36,86,14,33,19,26,13,34,16,9,6,15,21
WASHINGTON WIZARDS,240,38,87,3,15,15,19,10,36,16,7,5,15,21
