team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
SAN ANTONIO SPURS,240,41,84,11,18,12,17,15,39,26,7,6,22,21
ATLANTA HAWKS,240,29,76,2,13,19,27,9,27,18,13,6,17,17
OKLAHOMA CITY THUNDER,240,43,80,5,13,10,13,12,33,24,8,2,15,18
BOSTON CELTICS,240,32,75,5,27,14,19,11,21,24,7,0,16,12
DALLAS MAVERICKS,240,34,78,10,20,28,33,15,28,22,6,0,15,21
BROOKLYN NETS,240,37,73,10,27,23,28,5,30,24,6,5,15,29
LOS ANGELES CLIPPERS,240,41,76,13,21,17,26,10,30,26,4,2,7,17
CHICAGO BULLS,240,40,93,6,19,9,11,20,26,27,5,2,8,17
MILWAUKEE BUCKS,240,30,74,7,24,11,14,8,26,20,6,9,15,20
CLEVELAND CAVALIERS,240,37,88,4,14,15,23,21,31,28,9,5,12,18
NEW ORLEANS PELICANS,240,37,73,7,17,22,24,8,27,15,14,8,18,25
DETROIT PISTONS,240,37,85,6,18,21,28,17,27,18,11,4,16,21
MINNESOTA TIMBERWOLVES,240,47,94,9,22,18,28,14,30,29,9,3,12,18
GOLDEN STATE WARRIORS,240,49,89,9,22,13,15,9,32,31,4,8,14,26
MEMPHIS GRIZZLIES,240,36,78,4,7,12,16,11,31,21,5,3,15,16
HOUSTON ROCKETS,240,32,79,14,34,9,14,7,24,21,7,4,13,19
CHARLOTTE BOBCATS,240,37,76,10,24,12,14,6,25,23,1,3,11,11
NEW YORK KNICKS,240,50,90,14,27,11,11,12,30,23,7,4,4,19
LOS ANGELES LAKERS,240,41,90,12,22,11,17,7,33,28,6,5,11,20
ORLANDO MAGIC,240,39,81,9,17,27,34,8,43,24,10,3,15,20
TORONTO RAPTORS,240,40,84,8,20,16,22,13,40,28,4,6,15,22
PHILADELPHIA 76ERS,240,38,89,6,20,13,16,10,32,23,8,2,10,18
WASHINGTON WIZARDS,240,39,86,6,16,17,23,19,25,22,13,7,17,24
PHOENIX SUNS,240,34,71,7,22,20,25,9,21,19,8,3,21,24
INDIANA PACERS,265,41,95,8,24,26,33,14,35,25,10,9,12,24
SACRAMENTO KINGS,265,39,101,12,32,21,29,19,34,14,3,2,18,32
