team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
ORLANDO MAGIC,240,27,78,7,27,25,28,7,26,17,8,4,13,19
ATLANTA HAWKS,240,41,78,10,28,21,27,10,38,28,8,2,15,20
DETROIT PISTONS,240,31,75,6,17,16,20,8,35,18,2,6,21,13
INDIANA PACERS,240,44,91,7,24,10,15,7,34,22,11,4,6,17
PHILADELPHIA 76ERS,240,35,84,6,23,26,31,6,27,20,10,1,15,21
MIAMI HEAT,240,48,82,12,22,17,23,10,39,28,6,5,21,24
MEMPHIS GRIZZLIES,240,32,77,10,28,33,39,13,29,17,7,3,9,25
MINNESOTA TIMBERWOLVES,240,35,84,10,26,19,24,16,29,22,4,3,12,27
CLEVELAND CAVALIERS,240,41,84,16,40,13,18,12,37,20,3,0,15,19
NEW YORK KNICKS,240,39,86,12,31,14,28,13,29,23,9,7,10,20
MILWAUKEE BUCKS,240,52,82,7,17,26,35,9,35,29,9,11,16,25
PHOENIX SUNS,240,38,91,11,28,25,30,14,26,22,9,3,16,28
GOLDEN STATE WARRIORS,265,36,87,15,44,19,24,7,33,22,10,10,17,17
SACRAMENTO KINGS,265,43,88,7,23,16,19,8,38,25,11,4,16,18
DENVER NUGGETS,240,41,92,10,26,5,10,16,26,22,7,1,21,19
SAN ANTONIO SPURS,240,45,79,10,21,21,26,7,31,29,13,8,14,15
CHARLOTTE HORNETS,240,35,82,13,33,15,18,3,35,20,7,3,9,20
UTAH JAZZ,240,38,81,13,33,16,24,11,40,16,5,4,13,18
NEW ORLEANS PELICANS,240,37,84,5,17,12,22,9,33,18,4,6,15,16
WASHINGTON WIZARDS,240,38,83,10,31,19,22,7,39,20,10,6,12,19
