team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
LOS ANGELES LAKERS,240,35,91,6,27,21,34,18,31,11,8,6,10,26
BROOKLYN NETS,240,33,86,11,35,30,40,19,42,19,7,4,15,26
DETROIT PISTONS,240,36,71,5,17,18,22,10,40,18,4,2,19,19
DALLAS MAVERICKS,240,32,78,8,25,13,16,6,24,19,13,3,11,22
SACRAMENTO KINGS,240,39,92,11,32,9,11,12,28,27,8,7,15,16
HOUSTON ROCKETS,240,50,85,22,42,10,16,8,39,40,8,5,16,11
CLEVELAND CAVALIERS,240,28,75,9,25,20,31,7,32,10,10,2,11,16
MEMPHIS GRIZZLIES,240,35,81,12,23,11,16,14,41,22,9,3,16,27
INDIANA PACERS,240,33,89,9,27,14,17,6,32,14,8,5,8,21
MIAMI HEAT,240,37,82,7,25,14,25,14,44,23,4,6,15,16
LOS ANGELES CLIPPERS,240,37,74,13,25,26,37,7,35,21,6,5,11,20
ORLANDO MAGIC,240,42,89,14,33,10,20,12,27,29,5,1,8,29
TORONTO RAPTORS,240,41,87,10,29,31,36,15,24,21,9,3,9,20
PHILADELPHIA 76ERS,240,43,86,9,29,19,25,14,29,29,5,4,14,27
BOSTON CELTICS,240,37,84,10,31,17,20,8,27,25,12,3,12,13
SAN ANTONIO SPURS,240,44,80,8,22,12,14,5,33,33,9,3,16,17
OKLAHOMA CITY THUNDER,240,30,82,6,19,23,27,13,25,14,4,3,9,18
UTAH JAZZ,240,42,72,13,23,12,15,4,34,22,4,6,14,22
CHARLOTTE HORNETS,240,38,74,14,33,16,21,5,28,25,7,8,18,18
WASHINGTON WIZARDS,240,45,87,5,18,14,17,12,29,27,15,3,14,18
