team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
ATLANTA HAWKS,240,37,84,5,17,21,30,14,29,26,7,7,7,17
CLEVELAND CAVALIERS,240,32,74,5,17,19,26,10,34,15,2,4,14,22
BOSTON CELTICS,240,42,81,7,21,18,18,10,26,33,10,7,8,19
DETROIT PISTONS,240,35,78,2,9,14,20,11,27,13,2,2,17,19
MEMPHIS GRIZZLIES,240,38,92,7,14,22,29,15,21,22,12,5,12,21
LOS ANGELES LAKERS,240,43,84,14,23,24,30,20,39,22,8,4,19,23
MINNESOTA TIMBERWOLVES,240,31,84,6,18,29,38,13,27,14,10,2,18,23
MIAMI HEAT,240,46,79,12,21,25,31,8,39,31,9,7,14,27
PORTLAND TRAIL BLAZERS,240,38,80,7,24,7,9,10,29,21,10,8,12,24
MILWAUKEE BUCKS,240,27,72,3,15,19,25,11,29,16,4,4,17,11
PHILADELPHIA 76ERS,265,44,80,4,15,23,29,7,28,34,10,3,22,30
WASHINGTON WIZARDS,265,37,78,6,12,36,43,9,27,24,15,2,21,24
