team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
MILWAUKEE BUCKS,240,45,85,9,24,11,18,9,36,31,10,6,18,20
BOSTON CELTICS,240,39,88,8,24,15,16,9,32,19,7,2,16,20
TORONTO RAPTORS,240,42,82,8,26,17,23,13,27,24,5,1,14,21
BROOKLYN NETS,240,46,88,5,16,17,23,17,24,21,10,1,8,18
DETROIT PISTONS,240,32,74,6,19,12,15,11,31,14,9,12,18,20
CHICAGO BULLS,240,33,85,4,17,18,21,19,25,18,9,5,10,15
CHARLOTTE HORNETS,240,28,80,4,18,14,20,10,32,15,10,5,18,13
INDIANA PACERS,240,36,83,8,16,13,18,15,40,20,13,4,20,20
PORTLAND TRAIL BLAZERS,240,43,88,10,26,11,11,6,47,21,7,6,8,14
LOS ANGELES LAKERS,240,31,82,5,14,10,17,6,37,13,4,6,11,10
OKLAHOMA CITY THUNDER,240,36,88,4,17,16,26,11,36,18,7,3,12,23
MEMPHIS GRIZZLIES,240,38,80,4,21,20,28,8,37,16,7,7,13,22
ORLANDO MAGIC,240,40,92,6,21,11,17,20,33,23,12,1,19,24
MINNESOTA TIMBERWOLVES,240,29,64,1,11,25,32,3,27,15,8,6,20,17
NEW ORLEANS PELICANS,240,34,87,14,29,19,28,16,34,20,4,5,12,20
SACRAMENTO KINGS,240,37,78,6,17,15,25,6,32,21,4,6,9,26
DENVER NUGGETS,240,40,87,6,17,7,11,11,23,17,8,3,18,18
SAN ANTONIO SPURS,240,47,85,14,34,15,17,14,31,33,11,8,18,15
NEW YORK KNICKS,240,31,84,7,21,18,20,9,33,17,6,5,11,15
WASHINGTON WIZARDS,240,43,93,7,16,8,12,12,36,32,8,8,11,17
