team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
MIAMI HEAT,240,37,76,7,22,14,16,8,28,22,8,2,14,22
ATLANTA HAWKS,240,34,81,9,25,12,16,7,29,20,4,5,13,16
PHILADELPHIA 76ERS,240,40,82,7,13,19,23,8,30,27,12,7,16,22
BOSTON CELTICS,240,37,76,4,10,22,31,7,24,31,7,3,14,19
UTAH JAZZ,240,32,87,4,23,16,22,14,31,19,5,12,17,21
DENVER NUGGETS,240,40,92,6,17,18,25,13,40,26,11,12,11,17
GOLDEN STATE WARRIORS,240,29,86,7,25,12,20,13,34,12,5,3,18,25
LOS ANGELES LAKERS,240,36,90,8,28,21,28,16,42,22,9,6,16,14
HOUSTON ROCKETS,240,31,76,9,27,14,15,8,33,17,5,6,20,17
MEMPHIS GRIZZLIES,240,35,94,6,19,17,23,18,22,16,14,8,9,16
INDIANA PACERS,240,37,84,5,18,15,17,11,26,18,7,4,13,21
MINNESOTA TIMBERWOLVES,240,35,70,2,9,24,28,5,29,23,7,5,12,16
CHARLOTTE BOBCATS,240,40,83,7,21,12,18,15,26,17,7,9,12,17
NEW ORLEANS HORNETS,240,43,83,8,22,13,21,13,27,29,5,7,9,15
DALLAS MAVERICKS,240,33,81,8,28,20,23,9,41,17,4,3,20,28
NEW YORK KNICKS,240,35,84,8,22,26,38,11,32,17,12,4,9,21
DETROIT PISTONS,240,36,87,6,19,16,22,16,25,24,8,4,15,19
OKLAHOMA CITY THUNDER,240,38,71,8,20,21,26,8,30,21,8,4,16,25
BROOKLYN NETS,240,41,82,9,23,16,25,15,33,21,9,6,11,13
ORLANDO MAGIC,240,30,70,4,11,4,8,7,28,19,3,6,18,22
CLEVELAND CAVALIERS,240,37,77,9,21,22,27,9,30,19,11,4,20,25
PHOENIX SUNS,240,38,81,6,17,25,33,12,30,21,12,6,17,19
SAN ANTONIO SPURS,240,35,72,5,18,22,26,7,41,27,8,9,20,19
SACRAMENTO KINGS,240,32,91,3,16,19,26,15,28,18,11,3,11,18
MILWAUKEE BUCKS,240,40,78,6,15,15,19,6,32,21,11,6,21,21
WASHINGTON WIZARDS,240,34,78,4,18,19,22,10,26,23,13,4,20,24
