team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
CLEVELAND CAVALIERS,240,39,91,8,21,12,18,15,38,15,5,6,12,17
CHICAGO BULLS,240,39,82,7,18,14,21,5,33,20,7,5,11,19
OKLAHOMA CITY THUNDER,240,38,97,9,34,11,18,26,27,17,9,2,16,19
DALLAS MAVERICKS,240,43,77,14,29,11,17,4,34,31,9,5,16,23
BROOKLYN NETS,240,36,77,7,24,21,29,12,29,20,7,2,14,22
GOLDEN STATE WARRIORS,240,46,83,7,16,17,21,6,30,27,9,7,10,24
MILWAUKEE BUCKS,265,47,105,16,46,16,23,15,37,31,11,8,17,26
LOS ANGELES CLIPPERS,265,46,99,14,34,22,27,10,44,26,6,6,17,19
PHILADELPHIA 76ERS,265,44,85,8,31,10,16,8,40,27,10,6,23,20
MEMPHIS GRIZZLIES,265,45,103,11,30,11,15,15,30,16,9,3,11,18
WASHINGTON WIZARDS,240,40,83,8,22,28,38,16,32,14,8,5,15,25
MIAMI HEAT,240,39,88,12,33,20,26,14,24,25,5,5,19,31
PHOENIX SUNS,240,35,86,10,36,19,20,10,27,16,10,7,14,27
NEW ORLEANS PELICANS,240,42,86,11,25,24,29,16,38,28,7,7,18,18
LOS ANGELES LAKERS,240,41,99,12,38,7,17,17,42,23,11,3,14,20
SACRAMENTO KINGS,240,32,92,6,25,16,20,13,37,11,7,5,19,20
HOUSTON ROCKETS,240,30,90,9,41,20,29,15,34,11,10,5,8,24
SAN ANTONIO SPURS,240,33,74,10,20,20,27,8,38,17,3,5,15,20
NEW YORK KNICKS,240,44,96,6,22,18,22,16,31,18,12,6,14,26
TORONTO RAPTORS,240,42,79,14,35,30,40,12,34,24,8,4,15,20
