team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
SAN ANTONIO SPURS,240,48,81,11,23,18,21,12,34,31,10,5,13,15
CLEVELAND CAVALIERS,240,34,82,9,24,13,15,10,17,23,7,1,13,14
ORLANDO MAGIC,240,33,72,10,24,19,24,4,26,18,9,1,9,17
DETROIT PISTONS,240,43,76,3,11,13,19,12,33,25,6,5,14,17
NEW YORK KNICKS,240,38,83,10,23,18,25,16,28,14,5,7,12,25
INDIANA PACERS,240,41,86,6,23,24,31,16,29,18,8,4,8,24
NEW JERSEY NETS,240,34,85,6,18,13,15,10,28,23,8,4,6,11
LOS ANGELES LAKERS,240,39,81,7,22,6,6,11,39,27,4,1,16,16
GOLDEN STATE WARRIORS,240,38,82,7,18,11,16,9,32,18,8,4,13,16
MEMPHIS GRIZZLIES,240,37,80,9,17,15,24,11,30,20,9,9,13,15
PHILADELPHIA 76ERS,240,38,83,3,10,14,17,10,28,18,10,5,16,21
MIAMI HEAT,240,35,75,3,13,26,32,11,32,15,13,6,17,15
PHOENIX SUNS,240,40,90,5,22,24,28,13,34,23,5,9,13,23
SACRAMENTO KINGS,240,39,85,1,10,21,32,11,32,19,7,8,12,24
CHARLOTTE BOBCATS,240,31,77,4,12,21,30,17,29,21,6,3,14,19
TORONTO RAPTORS,240,35,76,7,18,15,22,10,28,25,7,3,10,23
