team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
INDIANA PACERS,240,45,98,12,30,33,39,13,30,22,12,7,8,28
ATLANTA HAWKS,240,43,103,17,41,31,38,22,39,29,5,7,17,25
MIAMI HEAT,240,38,98,8,41,10,15,8,46,22,9,4,14,12
BROOKLYN NETS,240,43,114,21,58,6,7,20,48,29,7,3,12,13
ORLANDO MAGIC,240,48,88,11,30,15,20,9,30,24,5,2,6,19
CHARLOTTE HORNETS,240,41,78,8,29,24,27,4,28,21,3,4,8,14
MINNESOTA TIMBERWOLVES,240,39,91,13,32,4,6,7,34,24,6,0,10,22
DENVER NUGGETS,240,39,87,10,33,11,17,12,41,23,6,4,12,12
UTAH JAZZ,265,47,106,14,35,29,33,17,40,31,8,11,17,24
LOS ANGELES CLIPPERS,265,54,106,12,28,23,30,12,40,34,7,5,12,27
GOLDEN STATE WARRIORS,240,46,92,13,30,12,14,9,30,32,3,5,14,17
MEMPHIS GRIZZLIES,240,48,98,21,46,15,18,15,34,25,9,0,11,18
OKLAHOMA CITY THUNDER,240,48,99,23,54,8,13,9,44,40,7,3,12,20
MILWAUKEE BUCKS,240,43,100,15,46,15,21,11,42,27,7,1,14,14
DETROIT PISTONS,240,41,85,14,33,19,20,11,45,25,5,2,13,23
NEW YORK KNICKS,240,31,77,9,30,18,25,4,29,23,7,5,11,17
CHICAGO BULLS,240,45,95,9,24,10,15,9,30,21,4,3,7,13
PHILADELPHIA 76ERS,240,52,93,12,26,9,15,9,38,30,4,10,6,11
SACRAMENTO KINGS,240,50,96,18,43,13,16,12,23,25,5,1,10,17
PORTLAND TRAIL BLAZERS,240,53,91,14,24,16,22,14,30,19,5,2,12,17
DALLAS MAVERICKS,240,37,91,11,37,9,12,7,35,27,5,4,7,19
SAN ANTONIO SPURS,240,41,88,8,24,15,18,8,45,22,6,2,10,14
