team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
INDIANA PACERS,240,37,77,11,24,25,30,6,25,24,15,4,19,26
BROOKLYN NETS,240,42,77,5,11,31,36,7,33,24,13,1,20,23
ATLANTA HAWKS,240,43,95,13,34,13,14,5,34,34,6,7,4,21
DETROIT PISTONS,240,34,88,7,29,20,28,14,39,25,2,4,11,14
CHARLOTTE HORNETS,240,41,74,16,29,17,21,5,30,30,6,8,8,11
MILWAUKEE BUCKS,240,37,84,4,15,13,15,9,28,26,6,3,9,16
UTAH JAZZ,240,39,83,9,21,6,7,7,38,21,5,9,12,16
MINNESOTA TIMBERWOLVES,240,32,84,4,11,16,19,9,32,18,9,4,10,13
TORONTO RAPTORS,240,39,73,12,29,25,28,7,41,24,6,7,13,18
NEW ORLEANS PELICANS,240,37,85,4,15,13,20,9,27,22,6,1,7,18
CLEVELAND CAVALIERS,240,37,83,14,34,19,25,15,38,21,6,5,9,23
NEW YORK KNICKS,240,33,79,8,23,19,28,10,31,20,5,0,8,23
SAN ANTONIO SPURS,240,37,86,4,15,14,17,13,21,14,8,3,12,17
OKLAHOMA CITY THUNDER,240,44,85,7,20,16,18,13,34,19,6,5,17,18
CHICAGO BULLS,240,36,88,6,24,11,17,11,29,20,2,3,13,16
ORLANDO MAGIC,240,48,89,7,19,8,12,12,38,32,5,7,13,21
BOSTON CELTICS,240,35,84,8,29,24,27,17,32,14,7,3,19,23
PHOENIX SUNS,240,37,85,7,31,18,21,12,32,19,7,3,20,24
PHILADELPHIA 76ERS,240,39,93,10,38,17,24,10,43,21,5,6,13,22
PORTLAND TRAIL BLAZERS,240,38,91,8,25,24,30,11,45,21,9,5,10,21
