team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
TORONTO RAPTORS,240,36,80,11,23,16,18,11,37,17,4,3,16,21
BOSTON CELTICS,240,32,79,9,22,17,22,8,28,23,8,5,9,16
BROOKLYN NETS,265,40,83,17,37,14,16,3,29,29,5,4,9,25
CHARLOTTE BOBCATS,265,46,92,8,21,16,23,15,34,27,3,1,8,16
CLEVELAND CAVALIERS,240,37,85,9,26,14,24,13,32,18,3,2,10,13
DETROIT PISTONS,240,39,84,11,26,7,13,11,37,27,5,5,11,18
MIAMI HEAT,240,28,61,6,19,21,29,5,32,13,6,9,18,22
INDIANA PACERS,240,30,81,7,14,17,21,11,26,18,8,0,10,21
ATLANTA HAWKS,240,31,82,7,28,14,16,6,34,21,9,2,25,16
MINNESOTA TIMBERWOLVES,240,43,86,9,22,12,16,7,38,31,17,1,19,14
LOS ANGELES CLIPPERS,240,33,80,13,30,17,28,12,28,25,7,9,12,21
NEW ORLEANS PELICANS,240,38,90,3,12,19,25,17,36,24,6,9,11,20
NEW YORK KNICKS,240,40,73,15,26,12,13,7,27,25,3,4,14,30
SACRAMENTO KINGS,240,33,69,6,17,27,35,8,24,19,7,2,10,18
DENVER NUGGETS,240,38,83,7,19,20,25,9,34,22,13,6,18,22
SAN ANTONIO SPURS,240,43,88,8,20,14,20,13,30,30,11,6,21,18
MEMPHIS GRIZZLIES,240,36,79,4,9,15,16,10,31,22,6,2,10,20
UTAH JAZZ,240,32,69,5,16,18,26,6,29,22,9,4,12,14
PHOENIX SUNS,240,37,75,14,28,11,12,6,33,22,8,4,19,18
WASHINGTON WIZARDS,240,37,81,6,19,13,21,7,28,21,9,1,14,13
