team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
BOSTON CELTICS,240,31,76,9,24,14,20,9,27,22,11,3,14,14
ATLANTA HAWKS,240,38,77,8,16,9,13,10,29,25,10,2,15,21
CLEVELAND CAVALIERS,240,35,75,9,22,18,29,10,35,20,7,6,19,25
DENVER NUGGETS,240,35,78,7,17,22,30,8,25,20,8,2,12,23
SACRAMENTO KINGS,240,37,84,6,23,21,25,13,34,23,7,4,15,27
GOLDEN STATE WARRIORS,240,38,79,3,11,29,33,4,35,21,11,4,12,20
UTAH JAZZ,240,33,83,5,11,18,25,13,29,24,5,8,13,25
MEMPHIS GRIZZLIES,240,30,70,3,14,28,36,9,31,13,8,14,15,21
CHICAGO BULLS,240,33,81,6,12,21,31,11,34,25,5,5,9,22
MILWAUKEE BUCKS,240,34,85,8,21,20,26,15,33,17,2,11,12,23
INDIANA PACERS,240,40,92,16,32,13,17,7,29,30,9,7,12,27
MINNESOTA TIMBERWOLVES,240,39,78,5,11,33,45,12,44,25,6,4,18,15
NEW JERSEY NETS,240,37,83,9,17,16,17,13,31,23,5,3,14,22
NEW ORLEANS HORNETS,240,39,84,5,21,20,26,12,29,27,9,1,10,16
TORONTO RAPTORS,240,40,78,5,15,23,28,5,31,20,8,7,15,18
PHILADELPHIA 76ERS,240,38,83,6,18,24,25,10,33,20,11,7,15,19
MIAMI HEAT,240,39,93,6,20,25,28,13,33,18,10,6,9,21
PHOENIX SUNS,240,36,83,9,25,24,28,13,38,22,0,6,17,21
LOS ANGELES LAKERS,240,41,95,11,28,5,10,17,21,17,5,3,8,24
PORTLAND TRAIL BLAZERS,240,35,69,5,15,32,39,9,33,22,3,3,8,15
DALLAS MAVERICKS,240,44,89,7,15,17,20,12,27,24,7,6,7,20
SAN ANTONIO SPURS,240,40,76,7,15,16,21,5,27,22,4,5,12,23
ORLANDO MAGIC,240,36,84,7,27,18,30,13,29,15,7,4,11,30
WASHINGTON WIZARDS,240,34,80,6,15,30,34,15,40,17,4,5,15,18
