team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
PHILADELPHIA 76ERS,240,36,83,3,12,13,19,9,39,26,6,2,11,22
ATLANTA HAWKS,240,33,79,4,12,23,28,8,36,25,9,3,9,15
CHICAGO BULLS,240,31,74,5,13,25,34,9,25,18,4,2,12,17
BOSTON CELTICS,240,43,81,1,9,17,22,8,36,29,7,4,9,23
NEW JERSEY NETS,265,29,91,5,25,21,25,11,37,17,10,4,14,27
CHARLOTTE BOBCATS,265,31,86,7,15,22,32,17,45,21,3,11,22,24
LOS ANGELES CLIPPERS,240,39,90,6,20,20,29,13,33,25,13,3,16,37
DENVER NUGGETS,240,27,67,10,24,45,59,10,32,17,11,11,19,23
ORLANDO MAGIC,240,43,72,7,22,11,15,7,28,24,5,4,12,17
DETROIT PISTONS,240,34,70,9,18,14,19,3,19,24,7,2,12,18
SACRAMENTO KINGS,240,31,77,5,16,13,22,12,28,15,3,2,21,21
LOS ANGELES LAKERS,240,47,83,3,14,16,22,7,32,27,10,8,10,20
HOUSTON ROCKETS,240,44,74,16,23,23,26,6,26,26,9,3,12,25
MEMPHIS GRIZZLIES,240,40,77,3,12,28,33,9,19,18,7,5,13,18
NEW YORK KNICKS,240,39,83,13,30,9,12,6,33,27,8,4,14,19
NEW ORLEANS HORNETS,240,33,77,3,14,23,30,11,36,18,11,2,19,16
INDIANA PACERS,240,37,79,11,26,12,16,9,35,24,5,7,24,30
PHOENIX SUNS,240,35,78,11,22,24,33,7,27,25,14,3,14,22
MINNESOTA TIMBERWOLVES,240,39,94,3,12,20,25,24,35,18,7,4,17,24
SAN ANTONIO SPURS,240,34,75,6,23,33,37,8,29,23,11,8,12,21
OKLAHOMA CITY THUNDER,240,38,87,7,18,16,19,9,25,22,11,7,11,24
TORONTO RAPTORS,240,45,82,3,15,18,24,9,33,29,7,1,15,18
DALLAS MAVERICKS,240,40,76,6,19,7,11,3,34,25,11,4,13,20
UTAH JAZZ,240,29,74,3,14,20,30,12,31,20,8,6,14,16
PORTLAND TRAIL BLAZERS,240,31,93,6,21,11,12,23,28,19,9,2,14,19
WASHINGTON WIZARDS,240,30,72,2,12,21,26,12,31,15,7,9,17,18
