team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
INDIANA PACERS,240,38,81,6,17,15,18,15,26,19,13,3,15,13
BOSTON CELTICS,240,35,69,5,11,7,9,5,26,11,8,1,21,16
PHOENIX SUNS,240,33,70,10,23,22,38,9,34,21,8,5,21,25
CHARLOTTE BOBCATS,240,32,77,3,14,24,33,11,30,17,9,4,16,28
UTAH JAZZ,240,39,78,7,20,8,12,9,22,27,10,6,17,22
DALLAS MAVERICKS,240,38,75,7,17,20,27,13,28,19,10,4,16,17
ATLANTA HAWKS,240,37,85,8,23,14,21,11,35,20,10,2,14,14
DETROIT PISTONS,240,36,84,3,13,14,22,11,41,19,8,7,15,16
GOLDEN STATE WARRIORS,240,34,82,9,22,18,28,16,34,23,8,2,18,20
LOS ANGELES LAKERS,240,39,82,11,24,13,17,7,29,21,10,4,14,22
SAN ANTONIO SPURS,240,42,79,7,17,11,16,11,30,25,8,3,15,18
MEMPHIS GRIZZLIES,240,35,80,3,11,13,17,12,26,16,7,2,14,18
BROOKLYN NETS,240,31,78,5,16,14,20,10,37,7,5,2,20,18
MINNESOTA TIMBERWOLVES,240,40,97,11,36,20,23,17,30,28,10,6,8,19
CLEVELAND CAVALIERS,240,41,77,8,23,10,16,6,31,15,7,5,19,26
NEW ORLEANS PELICANS,240,36,88,6,17,26,33,19,29,20,11,6,12,20
MILWAUKEE BUCKS,265,41,93,8,29,17,24,10,22,34,9,4,16,23
PHILADELPHIA 76ERS,265,45,79,7,20,18,29,10,40,34,8,4,26,26
CHICAGO BULLS,240,32,83,5,14,26,29,17,35,11,8,1,14,17
PORTLAND TRAIL BLAZERS,240,36,88,12,26,14,15,10,29,21,11,3,12,18
WASHINGTON WIZARDS,240,36,86,6,17,10,13,9,30,17,6,4,14,22
TORONTO RAPTORS,240,37,78,5,18,17,23,13,33,22,5,8,14,20
