team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
INDIANA PACERS,240,30,84,3,19,10,15,13,28,12,5,5,15,19
CHICAGO BULLS,240,37,79,8,18,10,20,9,39,28,9,5,13,13
MILWAUKEE BUCKS,240,40,84,9,13,14,20,11,29,23,7,3,11,23
DALLAS MAVERICKS,240,37,76,5,20,20,27,9,32,28,4,7,13,18
PORTLAND TRAIL BLAZERS,240,29,79,4,18,11,18,15,29,18,8,10,18,27
MEMPHIS GRIZZLIES,240,31,81,6,14,18,26,17,33,15,11,5,14,17
NEW ORLEANS HORNETS,240,28,67,1,13,27,34,10,30,14,5,1,12,29
MIAMI HEAT,240,31,70,4,14,30,38,8,28,17,6,9,6,25
GOLDEN STATE WARRIORS,240,32,81,11,25,20,31,18,28,18,8,1,19,23
UTAH JAZZ,240,39,79,6,17,24,29,10,30,26,12,8,16,24
