team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
CLEVELAND CAVALIERS,240,38,87,3,14,22,26,16,19,16,10,0,12,26
BROOKLYN NETS,240,42,77,5,22,25,31,12,27,27,5,10,13,23
WASHINGTON WIZARDS,240,25,84,5,31,21,32,18,32,18,5,10,17,24
CHARLOTTE BOBCATS,240,31,78,3,13,27,32,13,37,17,8,7,12,20
TORONTO RAPTORS,240,26,72,6,12,16,19,8,37,13,4,1,12,23
INDIANA PACERS,240,24,75,5,15,19,25,14,35,14,8,7,12,16
SAN ANTONIO SPURS,240,35,90,7,20,7,11,11,27,22,13,5,8,17
LOS ANGELES LAKERS,240,31,74,6,20,14,22,13,35,18,5,9,17,14
NEW YORK KNICKS,240,41,84,9,24,8,11,6,25,15,11,1,9,14
ORLANDO MAGIC,240,37,75,5,14,10,17,9,33,28,7,5,20,9
PORTLAND TRAIL BLAZERS,240,35,72,14,27,19,22,11,33,20,9,5,15,18
SACRAMENTO KINGS,240,36,77,1,11,13,19,10,23,19,7,4,13,20
