team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
HOUSTON ROCKETS,240,30,80,14,43,24,31,7,36,16,9,3,16,23
BOSTON CELTICS,240,37,82,8,29,17,24,10,34,18,9,8,16,22
MINNESOTA TIMBERWOLVES,240,34,71,9,28,19,26,6,27,20,9,3,16,14
MILWAUKEE BUCKS,240,41,75,5,15,15,16,7,29,23,10,0,16,18
DETROIT PISTONS,240,35,87,9,23,10,14,9,32,20,5,4,15,17
ORLANDO MAGIC,240,37,82,11,26,17,17,9,39,22,10,3,18,17
PHILADELPHIA 76ERS,240,42,87,16,32,10,14,5,32,28,8,2,13,26
PORTLAND TRAIL BLAZERS,240,35,75,8,24,36,47,8,39,15,7,3,15,18
NEW YORK KNICKS,240,41,90,5,14,20,22,12,32,31,6,8,9,26
SAN ANTONIO SPURS,240,41,80,9,20,28,39,10,33,28,2,4,9,18
