team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
INDIANA PACERS,240,38,83,9,28,18,19,8,38,16,12,3,17,20
BROOKLYN NETS,240,29,76,6,26,22,25,9,27,21,6,4,18,19
MILWAUKEE BUCKS,265,42,97,10,28,16,17,12,39,29,8,8,12,23
CHARLOTTE BOBCATS,265,43,99,10,17,15,20,9,34,30,2,7,8,17
DETROIT PISTONS,240,46,96,10,24,13,18,18,32,27,11,5,14,20
CLEVELAND CAVALIERS,240,34,88,8,28,16,24,13,26,20,5,4,19,16
GOLDEN STATE WARRIORS,240,36,84,7,16,10,18,11,31,17,4,8,15,18
DENVER NUGGETS,240,31,81,3,13,16,21,12,35,16,7,10,17,17
DALLAS MAVERICKS,240,40,79,11,22,20,23,9,24,23,13,4,11,22
HOUSTON ROCKETS,240,38,70,7,19,21,29,8,28,23,5,1,17,18
UTAH JAZZ,240,35,75,11,24,13,15,8,30,24,4,7,13,16
MEMPHIS GRIZZLIES,240,39,83,11,20,15,20,11,29,24,9,7,6,15
ATLANTA HAWKS,265,44,91,17,34,14,19,13,33,29,7,4,18,26
MIAMI HEAT,265,46,91,10,29,19,29,13,31,20,8,6,13,19
NEW YORK KNICKS,240,39,86,10,21,15,19,9,38,19,3,4,9,21
ORLANDO MAGIC,240,37,89,8,25,16,22,12,32,24,4,4,9,21
LOS ANGELES LAKERS,240,30,81,6,20,24,37,8,31,12,5,3,11,19
PHOENIX SUNS,240,42,90,14,32,19,25,13,49,24,5,7,15,22
NEW ORLEANS PELICANS,240,41,83,8,17,23,27,15,30,28,13,2,16,26
SACRAMENTO KINGS,240,31,74,7,17,31,42,16,27,15,9,6,22,22
TORONTO RAPTORS,240,37,81,7,21,18,25,11,29,21,4,5,13,21
SAN ANTONIO SPURS,240,41,91,9,23,21,27,16,34,27,7,7,13,22
