team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
CLEVELAND CAVALIERS,265,40,97,17,44,13,16,17,29,28,12,4,9,21
DALLAS MAVERICKS,265,39,79,11,28,18,22,7,37,25,4,7,16,16
SAN ANTONIO SPURS,240,41,85,5,14,22,27,11,38,20,9,5,17,20
DETROIT PISTONS,240,38,91,6,23,17,26,11,30,22,8,2,12,24
PHOENIX SUNS,240,36,89,8,25,17,27,16,29,24,6,3,18,25
INDIANA PACERS,240,41,79,10,24,24,31,8,33,25,13,5,13,21
NEW ORLEANS PELICANS,240,38,91,6,23,9,14,12,39,20,2,6,11,27
LOS ANGELES LAKERS,240,32,87,6,29,25,32,11,36,16,7,4,8,17
HOUSTON ROCKETS,240,33,77,18,35,23,27,18,24,21,10,4,14,19
MEMPHIS GRIZZLIES,240,33,72,7,18,18,24,13,18,22,9,3,17,24
CHICAGO BULLS,240,35,85,12,29,19,24,20,37,22,3,8,17,25
MILWAUKEE BUCKS,240,43,93,3,13,17,28,14,26,28,11,9,5,19
OKLAHOMA CITY THUNDER,240,39,84,9,22,14,18,8,33,21,10,3,16,21
MINNESOTA TIMBERWOLVES,240,36,81,7,18,17,23,11,34,22,7,6,18,15
BOSTON CELTICS,240,42,86,9,29,21,26,7,35,25,5,4,9,20
NEW YORK KNICKS,240,43,81,7,20,27,30,6,33,24,5,5,11,17
