team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
MILWAUKEE BUCKS,240,42,87,4,15,19,25,7,28,26,9,7,14,27
BOSTON CELTICS,240,41,84,5,23,25,33,9,33,21,9,3,16,21
OKLAHOMA CITY THUNDER,240,47,86,8,19,17,22,9,27,25,4,6,13,15
NEW ORLEANS PELICANS,240,47,90,12,20,17,18,14,25,29,5,6,12,25
GOLDEN STATE WARRIORS,240,53,88,13,25,11,16,8,34,35,9,4,20,21
ORLANDO MAGIC,240,41,90,10,26,22,28,8,29,23,11,4,15,17
BROOKLYN NETS,240,37,75,8,18,34,42,9,33,21,12,8,17,22
PHOENIX SUNS,240,42,98,9,27,13,23,21,29,16,10,4,20,29
HOUSTON ROCKETS,240,44,82,10,29,21,35,12,34,26,14,5,16,25
PORTLAND TRAIL BLAZERS,240,37,80,13,35,18,22,11,29,22,4,3,21,30
SAN ANTONIO SPURS,240,38,79,9,18,11,12,9,34,17,5,5,11,16
UTAH JAZZ,240,33,77,3,17,9,12,4,27,15,6,2,11,10
