team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
SACRAMENTO KINGS,240,30,80,4,15,23,28,9,33,18,8,4,15,23
CHARLOTTE BOBCATS,240,35,78,8,17,17,24,5,37,26,9,6,15,26
PORTLAND TRAIL BLAZERS,240,41,92,15,33,22,25,18,38,26,2,5,14,16
CLEVELAND CAVALIERS,240,48,102,9,17,11,16,13,31,26,6,1,6,17
OKLAHOMA CITY THUNDER,240,43,88,5,22,14,20,12,41,19,10,5,18,22
DENVER NUGGETS,240,36,87,5,19,16,22,13,30,25,9,3,15,20
NEW ORLEANS PELICANS,240,33,88,5,18,22,30,12,32,22,8,3,10,20
GOLDEN STATE WARRIORS,240,41,91,5,20,17,24,17,41,25,6,2,12,23
LOS ANGELES LAKERS,240,37,75,7,22,15,19,4,33,16,8,10,14,18
MEMPHIS GRIZZLIES,240,37,91,5,16,13,17,18,31,20,10,2,14,18
