team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
BOSTON CELTICS,240,32,80,6,17,23,30,11,32,18,5,2,11,33
CLEVELAND CAVALIERS,240,33,80,7,22,31,48,17,34,20,4,7,8,19
PHILADELPHIA 76ERS,240,32,86,11,24,16,19,16,30,20,3,4,14,20
MIAMI HEAT,240,39,79,7,22,19,26,9,35,24,11,6,9,17
INDIANA PACERS,240,27,72,7,21,33,36,6,31,19,8,1,14,19
MILWAUKEE BUCKS,240,36,84,8,16,18,24,14,31,22,8,5,15,25
UTAH JAZZ,240,39,77,11,19,22,34,7,23,27,8,2,11,25
OKLAHOMA CITY THUNDER,240,44,73,3,12,28,35,7,29,22,8,6,12,27
CHARLOTTE BOBCATS,240,35,75,5,10,21,26,12,34,20,5,1,13,22
ORLANDO MAGIC,240,33,72,11,32,12,21,9,25,16,6,3,15,25
NEW ORLEANS HORNETS,240,42,90,7,15,15,20,14,27,22,11,2,13,23
PHOENIX SUNS,240,42,73,8,16,28,35,5,33,29,6,3,18,16
TORONTO RAPTORS,240,39,71,5,15,15,19,9,25,21,2,1,11,25
PORTLAND TRAIL BLAZERS,240,38,83,12,20,21,23,19,21,21,7,4,9,18
MINNESOTA TIMBERWOLVES,240,38,91,9,15,15,24,11,39,12,5,4,15,21
SACRAMENTO KINGS,240,46,99,6,24,16,21,14,41,22,6,8,12,21
