team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
BOSTON CELTICS,240,32,71,4,17,15,19,7,23,12,7,0,17,21
DETROIT PISTONS,240,39,72,4,11,21,26,7,32,23,8,1,16,22
HOUSTON ROCKETS,240,44,90,9,23,11,18,11,31,30,8,1,15,22
LOS ANGELES LAKERS,240,46,85,9,20,18,28,9,32,27,10,3,13,15
INDIANA PACERS,240,28,71,8,20,12,18,9,38,21,4,7,19,18
NEW YORK KNICKS,240,33,90,7,25,15,19,15,33,19,9,4,8,15
GOLDEN STATE WARRIORS,240,43,82,5,16,18,22,8,27,23,8,4,13,18
OKLAHOMA CITY THUNDER,240,42,83,13,20,22,26,10,30,31,9,3,10,16
CLEVELAND CAVALIERS,240,30,84,5,20,14,15,18,30,14,6,4,15,16
PHILADELPHIA 76ERS,240,34,80,9,20,9,12,9,32,27,8,9,11,15
CHICAGO BULLS,240,37,75,4,16,16,18,6,29,25,9,3,19,20
PORTLAND TRAIL BLAZERS,240,39,79,9,22,15,20,10,24,15,8,1,16,17
BROOKLYN NETS,240,36,75,5,17,22,25,7,26,22,8,6,10,18
SACRAMENTO KINGS,240,37,80,6,18,10,19,15,27,13,6,4,17,24
ORLANDO MAGIC,240,32,80,4,13,18,21,8,32,18,2,1,15,22
TORONTO RAPTORS,240,38,80,7,18,14,23,10,30,22,8,6,10,21
