team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
MILWAUKEE BUCKS,240,48,84,17,34,8,13,5,36,27,10,7,12,17
DENVER NUGGETS,240,41,89,18,38,14,20,10,29,27,8,5,10,16
CHARLOTTE HORNETS,240,43,85,11,28,16,18,6,40,24,6,8,12,26
DETROIT PISTONS,240,38,104,12,44,15,19,22,29,21,5,4,10,18
INDIANA PACERS,240,36,78,11,29,20,26,5,30,24,10,6,13,22
HOUSTON ROCKETS,240,36,74,20,47,23,32,8,30,18,6,5,15,22
ATLANTA HAWKS,240,41,95,13,37,11,13,10,34,25,11,4,17,23
LOS ANGELES LAKERS,240,39,92,14,38,15,24,17,31,28,12,9,22,23
ORLANDO MAGIC,240,44,98,17,42,10,11,10,42,31,10,9,11,21
NEW YORK KNICKS,240,31,88,5,28,22,30,13,41,13,4,15,19,21
BOSTON CELTICS,240,36,93,14,42,8,10,11,31,19,11,5,12,16
PORTLAND TRAIL BLAZERS,240,39,86,14,36,8,10,15,40,22,4,2,21,14
