team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
TORONTO RAPTORS,240,43,96,13,30,6,8,15,37,27,15,9,13,20
ATLANTA HAWKS,240,29,88,8,38,14,21,17,35,19,6,8,22,10
HOUSTON ROCKETS,240,36,87,12,37,16,26,14,33,20,8,9,21,22
DALLAS MAVERICKS,240,44,93,9,24,14,18,12,38,26,10,2,17,19
CHICAGO BULLS,240,33,78,5,16,20,22,13,30,16,2,7,20,23
DETROIT PISTONS,240,38,84,6,22,18,33,11,31,19,12,1,10,23
SAN ANTONIO SPURS,240,39,81,6,19,15,20,10,34,25,6,4,16,20
GOLDEN STATE WARRIORS,240,41,84,17,33,11,18,7,33,29,10,5,12,18
BROOKLYN NETS,240,42,89,10,21,20,24,13,33,29,7,2,11,20
LOS ANGELES LAKERS,240,41,89,4,23,19,29,14,32,22,10,4,10,18
DENVER NUGGETS,240,30,84,7,26,14,21,14,31,18,11,7,15,19
MILWAUKEE BUCKS,240,33,78,5,15,18,22,7,39,22,6,5,16,21
PHOENIX SUNS,240,40,89,7,17,22,31,17,31,23,8,9,13,28
MINNESOTA TIMBERWOLVES,240,40,86,4,15,27,38,17,34,24,7,7,14,28
MIAMI HEAT,240,38,79,9,20,26,35,11,39,28,12,4,21,18
NEW YORK KNICKS,240,35,82,6,18,11,16,7,25,28,10,6,20,26
NEW ORLEANS PELICANS,240,29,69,5,19,21,28,7,33,21,6,6,11,11
ORLANDO MAGIC,240,44,88,4,18,3,6,9,33,22,4,3,9,21
INDIANA PACERS,240,40,83,8,22,18,22,9,35,24,13,1,15,23
PHILADELPHIA 76ERS,240,34,84,8,25,19,29,15,32,18,11,11,17,20
BOSTON CELTICS,240,40,100,6,22,15,26,19,21,24,14,3,11,23
SACRAMENTO KINGS,240,40,83,8,22,21,26,17,40,26,6,5,24,19
PORTLAND TRAIL BLAZERS,240,26,72,4,22,20,22,3,34,12,5,5,13,13
UTAH JAZZ,240,37,83,10,25,8,17,13,35,18,11,7,8,21
CLEVELAND CAVALIERS,240,46,90,14,33,21,28,10,32,28,12,4,10,17
WASHINGTON WIZARDS,240,38,86,1,16,12,16,12,31,22,7,7,17,23
