team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
CLEVELAND CAVALIERS,240,36,75,3,15,17,20,7,30,20,6,3,14,20
LOS ANGELES CLIPPERS,240,37,77,9,17,17,18,6,28,25,4,5,15,16
INDIANA PACERS,240,26,73,7,26,19,26,7,29,11,9,6,20,20
MEMPHIS GRIZZLIES,240,44,85,0,9,11,17,11,33,25,16,9,12,20
DENVER NUGGETS,240,34,78,10,24,20,28,4,27,14,8,2,9,19
MIAMI HEAT,240,36,71,6,20,25,29,4,34,15,6,11,12,22
BOSTON CELTICS,240,35,68,3,10,16,19,6,27,23,8,2,10,22
NEW ORLEANS HORNETS,240,33,73,7,18,12,18,10,28,21,8,4,11,16
PHILADELPHIA 76ERS,240,40,80,8,17,13,15,10,27,25,9,1,10,22
PORTLAND TRAIL BLAZERS,240,37,72,11,23,25,29,8,28,29,7,1,11,11
CHARLOTTE BOBCATS,240,40,80,2,6,16,20,9,30,23,6,2,12,20
SAN ANTONIO SPURS,240,39,74,17,34,14,24,5,29,31,5,6,11,18
