team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
PORTLAND TRAIL BLAZERS,265,42,104,18,46,18,28,22,30,25,9,4,14,22
DALLAS MAVERICKS,265,49,89,15,25,19,23,8,42,31,7,8,16,21
UTAH JAZZ,240,34,83,13,38,13,14,16,28,24,8,4,17,13
MILWAUKEE BUCKS,240,34,65,3,8,14,17,2,25,21,10,10,13,11
LOS ANGELES CLIPPERS,240,33,82,10,39,29,42,7,28,21,12,5,12,28
NEW ORLEANS PELICANS,240,35,71,7,21,32,40,10,44,22,9,1,23,34
SACRAMENTO KINGS,240,35,88,7,25,11,14,12,37,20,11,3,11,15
NEW YORK KNICKS,240,32,91,4,19,12,15,19,36,16,5,7,14,16
BOSTON CELTICS,240,46,94,10,25,18,21,14,39,28,8,3,13,24
PHILADELPHIA 76ERS,240,39,92,8,21,19,27,12,28,28,5,7,11,19
ORLANDO MAGIC,240,40,83,8,22,12,18,7,33,20,4,8,12,30
TORONTO RAPTORS,240,35,81,6,20,29,45,14,31,18,8,7,10,18
