team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
HOUSTON ROCKETS,240,36,77,10,31,27,38,6,24,28,8,5,17,18
BOSTON CELTICS,240,47,91,11,32,15,16,12,36,33,10,3,18,27
MIAMI HEAT,240,40,83,11,23,18,25,6,34,23,7,6,10,25
BROOKLYN NETS,240,35,80,13,35,23,26,4,29,20,3,4,15,25
ATLANTA HAWKS,240,43,83,17,30,16,19,6,33,29,5,5,13,20
CHICAGO BULLS,240,43,94,8,27,20,26,12,29,18,6,5,6,16
GOLDEN STATE WARRIORS,240,39,82,11,28,24,27,5,36,23,7,14,12,19
CHARLOTTE HORNETS,240,38,92,7,23,20,21,12,31,26,6,6,14,18
SACRAMENTO KINGS,265,43,95,11,31,19,22,11,36,29,13,3,11,28
CLEVELAND CAVALIERS,265,40,82,15,38,17,34,13,34,29,9,6,18,21
NEW YORK KNICKS,240,39,92,7,23,10,12,18,37,17,4,2,18,21
DALLAS MAVERICKS,240,39,83,6,26,19,24,7,29,19,10,7,7,12
TORONTO RAPTORS,240,39,92,10,34,11,19,13,32,16,6,4,8,22
MEMPHIS GRIZZLIES,240,36,78,10,22,19,25,9,36,18,3,7,9,17
PHILADELPHIA 76ERS,240,40,75,12,26,22,25,9,34,32,9,4,21,21
MILWAUKEE BUCKS,240,42,91,7,28,18,23,15,22,26,11,4,19,22
OKLAHOMA CITY THUNDER,240,42,91,10,27,20,28,12,43,24,6,11,16,18
NEW ORLEANS PELICANS,240,41,96,11,27,12,19,9,37,23,7,9,12,23
LOS ANGELES LAKERS,240,37,94,11,30,13,14,14,37,16,5,9,13,17
PORTLAND TRAIL BLAZERS,240,43,90,4,15,15,20,9,40,17,5,4,11,12
