team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
MILWAUKEE BUCKS,240,27,84,5,14,18,25,19,32,11,4,7,13,15
CHICAGO BULLS,240,36,76,6,15,12,16,6,36,24,6,11,12,21
ORLANDO MAGIC,240,40,79,19,31,11,15,6,29,27,11,2,20,25
CLEVELAND CAVALIERS,240,33,72,6,19,23,33,6,29,22,13,5,19,19
TORONTO RAPTORS,240,33,69,2,10,16,22,10,32,20,9,5,17,14
DALLAS MAVERICKS,240,31,75,5,22,9,12,11,24,19,6,6,17,17
PORTLAND TRAIL BLAZERS,240,32,80,6,13,7,8,11,27,17,9,10,14,20
DENVER NUGGETS,240,34,75,6,16,21,26,10,35,22,6,6,15,15
BOSTON CELTICS,240,37,73,6,11,15,22,5,34,18,6,5,12,19
INDIANA PACERS,240,29,78,5,17,20,25,10,31,15,7,1,15,24
NEW YORK KNICKS,240,34,82,7,24,23,32,9,23,14,4,5,9,22
MIAMI HEAT,240,38,79,3,13,27,34,13,37,15,2,5,10,20
LOS ANGELES LAKERS,240,29,82,8,23,16,22,12,39,15,5,6,16,19
SAN ANTONIO SPURS,240,37,87,9,32,14,21,12,38,20,9,8,9,23
