team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
PHILADELPHIA 76ERS,265,38,92,15,40,23,29,9,47,25,6,4,19,21
BOSTON CELTICS,265,45,108,14,41,17,20,13,42,21,8,4,9,21
LOS ANGELES LAKERS,240,47,85,13,33,20,27,6,43,27,5,3,12,20
GOLDEN STATE WARRIORS,240,38,93,9,36,16,21,7,30,28,5,1,13,21
OKLAHOMA CITY THUNDER,240,43,98,9,30,14,21,18,34,23,12,11,15,22
HOUSTON ROCKETS,240,44,97,14,44,11,17,17,37,18,9,4,19,25
MILWAUKEE BUCKS,240,40,89,6,32,23,34,6,45,22,9,8,8,19
NEW YORK KNICKS,240,35,97,8,29,17,21,15,42,17,4,3,14,25
PORTLAND TRAIL BLAZERS,240,35,89,9,23,17,26,11,31,20,7,3,12,20
UTAH JAZZ,240,46,83,13,29,12,23,9,40,20,7,10,17,19
