team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
GOLDEN STATE WARRIORS,240,39,89,14,45,10,12,6,37,30,14,8,13,17
ATLANTA HAWKS,240,36,86,10,34,10,16,8,39,23,7,7,17,17
DETROIT PISTONS,240,37,80,8,25,14,21,6,37,17,10,3,13,15
CLEVELAND CAVALIERS,240,34,79,8,26,12,13,5,35,19,8,2,17,21
PHOENIX SUNS,240,31,88,7,24,15,20,10,31,20,8,2,16,27
LOS ANGELES CLIPPERS,240,44,80,13,24,23,35,10,43,29,9,10,16,20
INDIANA PACERS,265,36,92,5,15,16,25,7,38,17,8,6,12,26
MIAMI HEAT,265,38,100,2,13,23,34,20,46,19,8,8,14,24
LOS ANGELES LAKERS,240,28,76,12,29,33,43,11,35,18,7,2,17,24
MILWAUKEE BUCKS,240,44,86,5,16,15,25,7,37,32,10,8,8,27
BOSTON CELTICS,240,49,101,10,28,14,17,10,28,33,13,2,11,27
MINNESOTA TIMBERWOLVES,240,43,83,8,15,30,40,15,36,24,5,6,17,17
TORONTO RAPTORS,240,46,87,11,25,19,25,13,34,26,7,6,6,19
NEW YORK KNICKS,240,37,84,6,20,15,23,12,28,18,2,3,8,20
