team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
ATLANTA HAWKS,240,38,76,9,19,19,24,6,23,23,6,6,18,25
BOSTON CELTICS,240,43,90,8,22,21,23,14,32,24,10,1,14,24
GOLDEN STATE WARRIORS,240,30,84,5,21,18,22,9,32,17,6,7,16,27
CHICAGO BULLS,240,37,83,5,14,24,30,16,40,24,8,9,16,24
NEW ORLEANS PELICANS,240,36,71,9,20,8,19,10,30,22,4,3,19,14
DALLAS MAVERICKS,240,41,79,10,22,16,17,4,30,28,15,4,9,14
HOUSTON ROCKETS,240,34,77,8,25,17,24,12,34,19,6,4,20,20
LOS ANGELES CLIPPERS,240,41,93,8,24,11,13,14,28,25,12,8,11,23
LOS ANGELES LAKERS,240,38,77,15,28,12,18,5,29,24,5,10,15,15
MEMPHIS GRIZZLIES,240,45,92,4,13,14,21,13,32,28,8,5,12,18
CLEVELAND CAVALIERS,240,40,86,11,26,23,24,13,28,24,12,1,16,14
OKLAHOMA CITY THUNDER,240,39,80,13,31,13,17,11,29,26,8,6,19,17
ORLANDO MAGIC,240,39,94,9,18,14,16,10,45,23,6,10,10,21
PHILADELPHIA 76ERS,240,32,87,5,22,21,28,9,33,16,6,6,8,18
BROOKLYN NETS,240,32,81,4,22,12,17,7,22,18,8,1,12,18
PORTLAND TRAIL BLAZERS,240,46,86,13,31,19,21,13,40,29,6,6,11,15
DETROIT PISTONS,240,45,90,5,10,15,17,9,28,24,10,4,13,19
SAN ANTONIO SPURS,240,44,82,9,19,23,25,9,28,34,10,7,18,16
PHOENIX SUNS,240,31,80,6,19,18,29,14,26,14,7,5,13,21
UTAH JAZZ,240,42,74,9,18,16,24,8,36,22,5,4,14,24
