team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
GOLDEN STATE WARRIORS,240,37,83,8,24,11,15,10,33,22,8,2,15,13
ATLANTA HAWKS,240,44,86,8,19,7,12,10,34,31,8,4,12,14
CLEVELAND CAVALIERS,240,32,79,4,22,24,29,11,27,17,6,6,14,23
CHARLOTTE BOBCATS,240,34,76,9,19,24,34,14,27,20,7,4,11,22
BOSTON CELTICS,240,34,66,6,15,18,19,5,23,18,9,3,21,17
DETROIT PISTONS,240,39,70,10,15,16,21,5,24,27,11,4,14,18
MIAMI HEAT,240,43,74,5,16,34,37,4,36,20,3,9,16,26
HOUSTON ROCKETS,240,39,93,9,27,32,40,16,28,29,11,0,6,23
UTAH JAZZ,240,40,85,5,15,18,21,15,27,25,4,4,12,23
LOS ANGELES CLIPPERS,240,35,72,8,22,17,26,10,24,23,4,10,13,20
DENVER NUGGETS,240,39,85,8,22,33,43,13,21,25,13,4,12,21
MINNESOTA TIMBERWOLVES,240,42,86,7,17,22,25,13,29,29,6,6,19,26
LOS ANGELES LAKERS,240,41,70,5,17,16,20,10,34,25,7,3,20,23
NEW ORLEANS HORNETS,240,33,79,4,16,18,22,6,18,18,8,4,14,26
NEW JERSEY NETS,240,34,71,2,7,23,27,7,28,14,9,7,23,24
OKLAHOMA CITY THUNDER,240,45,82,6,18,18,27,8,26,31,10,4,15,21
PHILADELPHIA 76ERS,240,45,82,3,10,30,35,12,34,18,6,2,10,16
PHOENIX SUNS,240,43,87,9,20,15,17,10,21,31,4,6,9,22
MEMPHIS GRIZZLIES,240,38,87,1,3,21,28,14,26,18,9,1,15,23
SACRAMENTO KINGS,240,35,76,8,17,22,28,10,31,20,10,4,21,24
INDIANA PACERS,240,35,85,8,21,12,18,13,34,17,6,7,17,26
WASHINGTON WIZARDS,240,39,98,9,21,17,24,21,33,24,9,11,8,14
