team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
CHARLOTTE HORNETS,240,29,88,5,23,12,16,13,25,20,3,4,12,16
ATLANTA HAWKS,240,40,75,12,23,13,16,5,39,31,8,5,12,17
INDIANA PACERS,240,35,89,7,22,20,26,15,33,26,2,1,7,23
CLEVELAND CAVALIERS,240,41,78,7,16,20,32,9,35,20,4,6,9,20
HOUSTON ROCKETS,240,44,87,15,38,14,16,13,31,26,7,5,13,24
MILWAUKEE BUCKS,240,33,74,6,19,31,35,8,24,23,7,5,10,16
DALLAS MAVERICKS,240,40,89,8,30,22,30,13,27,28,13,5,12,22
PHILADELPHIA 76ERS,240,36,85,6,21,25,31,22,33,26,10,4,24,26
LOS ANGELES CLIPPERS,240,45,80,11,28,11,15,9,28,21,6,5,11,25
UTAH JAZZ,240,34,75,7,21,21,33,12,25,19,6,2,13,15
NEW ORLEANS PELICANS,240,30,81,6,17,14,21,13,29,12,8,1,12,14
WASHINGTON WIZARDS,240,35,76,5,12,8,12,12,34,21,9,9,14,18
