team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
NEW ORLEANS PELICANS,240,37,83,14,29,10,15,8,32,21,6,0,19,21
ATLANTA HAWKS,240,42,86,10,26,12,16,8,36,26,10,7,12,16
INDIANA PACERS,240,38,79,6,17,20,31,10,31,20,9,6,18,28
BOSTON CELTICS,240,32,77,4,24,23,32,8,28,18,10,3,18,26
NEW YORK KNICKS,240,42,86,4,21,5,7,11,41,20,5,5,16,24
CHARLOTTE HORNETS,240,35,84,8,23,17,28,7,26,21,11,5,5,9
LOS ANGELES CLIPPERS,240,37,86,12,27,22,33,13,28,21,4,2,10,24
DALLAS MAVERICKS,240,42,76,11,24,23,30,8,36,23,8,3,13,29
MILWAUKEE BUCKS,240,42,79,10,22,8,9,8,25,26,8,4,16,23
DENVER NUGGETS,240,39,79,8,24,17,24,14,22,27,10,6,14,12
BROOKLYN NETS,240,42,98,8,17,14,17,20,40,25,5,11,11,13
HOUSTON ROCKETS,240,42,98,8,34,6,12,13,32,25,9,9,7,14
GOLDEN STATE WARRIORS,240,36,75,11,27,17,23,7,29,22,12,8,23,30
MEMPHIS GRIZZLIES,240,24,70,3,15,33,36,10,31,15,14,5,21,26
LOS ANGELES LAKERS,240,39,79,7,22,14,18,7,36,25,5,7,13,11
ORLANDO MAGIC,240,40,100,13,28,8,12,23,31,22,7,4,8,19
TORONTO RAPTORS,240,43,89,5,18,28,31,17,39,22,7,7,8,18
PHILADELPHIA 76ERS,240,40,87,12,29,11,17,11,26,28,2,7,11,24
SAN ANTONIO SPURS,240,46,82,7,15,14,18,8,34,27,4,4,11,21
PORTLAND TRAIL BLAZERS,240,39,88,9,22,14,23,10,26,26,6,3,9,15
DETROIT PISTONS,240,34,89,9,32,15,20,14,31,16,10,3,16,20
SACRAMENTO KINGS,240,37,74,9,16,18,24,7,39,20,7,2,18,20
