team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
INDIANA PACERS,240,34,85,7,16,27,32,24,33,20,5,7,6,21
CHARLOTTE BOBCATS,240,31,88,8,19,18,23,20,26,23,3,13,11,24
MILWAUKEE BUCKS,240,37,88,2,13,15,19,12,17,20,11,6,8,20
CHICAGO BULLS,240,43,79,6,13,18,24,14,35,32,4,7,20,13
NEW ORLEANS HORNETS,240,36,89,2,10,15,20,20,36,22,5,9,13,26
CLEVELAND CAVALIERS,240,27,85,6,27,24,37,22,26,20,6,5,11,23
LOS ANGELES LAKERS,240,35,76,8,20,18,31,17,32,21,8,4,17,17
DALLAS MAVERICKS,240,36,90,8,32,11,16,21,29,22,10,3,12,20
PHILADELPHIA 76ERS,240,33,82,0,9,21,27,10,30,12,10,5,13,18
HOUSTON ROCKETS,240,36,78,5,18,16,20,4,34,16,3,2,13,21
DENVER NUGGETS,240,33,82,6,23,23,31,14,30,21,6,3,12,24
LOS ANGELES CLIPPERS,240,38,86,7,27,20,28,17,31,22,8,4,11,25
UTAH JAZZ,240,39,85,1,7,19,24,14,27,25,15,4,9,29
MINNESOTA TIMBERWOLVES,240,31,77,11,22,27,38,19,29,20,5,3,17,19
ORLANDO MAGIC,240,45,84,13,29,5,15,16,30,32,6,4,12,10
NEW JERSEY NETS,240,38,81,9,24,6,9,9,28,16,9,2,12,15
ATLANTA HAWKS,240,32,81,8,29,10,18,12,28,16,14,2,24,23
NEW YORK KNICKS,240,38,80,8,22,15,24,14,33,23,15,3,21,16
BOSTON CELTICS,240,34,70,7,18,29,34,3,29,24,5,7,18,24
OKLAHOMA CITY THUNDER,240,42,84,9,19,26,35,10,33,22,9,3,14,21
GOLDEN STATE WARRIORS,240,39,84,9,20,19,22,13,27,19,6,4,7,18
PHOENIX SUNS,240,43,90,4,19,14,20,20,31,23,5,4,10,17
DETROIT PISTONS,240,35,84,2,12,21,27,14,23,16,7,7,10,23
TORONTO RAPTORS,240,40,76,3,7,20,28,10,37,30,5,9,12,21
SACRAMENTO KINGS,240,43,96,4,17,25,27,18,29,18,11,6,10,20
WASHINGTON WIZARDS,240,41,84,9,23,16,27,12,32,22,8,6,18,20
