team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
CLEVELAND CAVALIERS,240,35,81,12,31,29,35,10,43,18,8,3,17,18
DALLAS MAVERICKS,240,39,92,10,34,16,21,9,33,21,7,3,10,26
ORLANDO MAGIC,240,41,87,11,31,14,20,8,28,24,7,5,12,19
DENVER NUGGETS,240,46,87,12,29,21,27,13,37,29,9,4,12,16
PHILADELPHIA 76ERS,240,44,94,12,28,14,20,13,25,30,10,2,19,19
GOLDEN STATE WARRIORS,240,48,82,14,27,25,26,4,35,31,15,11,22,23
MEMPHIS GRIZZLIES,240,38,79,6,20,14,18,5,36,23,9,5,19,20
HOUSTON ROCKETS,240,37,83,16,45,21,28,11,35,18,14,4,15,19
LOS ANGELES LAKERS,240,31,74,6,22,22,37,8,40,21,7,9,21,22
MILWAUKEE BUCKS,240,35,85,6,23,22,26,9,33,16,11,4,12,27
LOS ANGELES CLIPPERS,240,35,86,10,26,23,27,8,29,16,12,1,11,24
NEW ORLEANS PELICANS,240,43,80,6,16,19,24,8,43,26,7,4,23,19
SACRAMENTO KINGS,240,30,80,7,22,24,30,11,31,19,6,4,13,18
NEW YORK KNICKS,240,47,90,12,27,12,15,8,32,29,6,6,11,22
MINNESOTA TIMBERWOLVES,240,39,96,4,20,28,35,19,28,16,12,4,11,21
PHOENIX SUNS,240,46,86,10,26,16,24,7,39,21,4,10,18,25
CHICAGO BULLS,240,40,86,6,23,8,13,5,23,22,9,4,13,15
SAN ANTONIO SPURS,240,51,85,18,27,13,16,8,36,33,5,6,13,16
BROOKLYN NETS,240,35,76,7,23,29,39,10,31,13,7,4,17,22
UTAH JAZZ,240,41,85,11,29,21,25,12,32,19,12,3,16,29
ATLANTA HAWKS,240,34,83,14,33,12,17,10,22,19,11,1,24,23
WASHINGTON WIZARDS,240,42,78,7,24,22,28,11,31,22,14,10,23,22
