team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
DETROIT PISTONS,240,48,89,17,29,8,12,11,43,28,4,3,15,15
ATLANTA HAWKS,240,32,88,6,24,15,20,6,26,22,6,2,7,12
SACRAMENTO KINGS,240,33,88,6,26,20,25,14,37,22,9,10,14,16
BOSTON CELTICS,240,36,88,11,28,14,15,11,34,25,10,9,13,22
CLEVELAND CAVALIERS,240,45,83,10,26,5,10,6,27,30,5,1,18,15
CHICAGO BULLS,240,47,96,3,18,14,17,16,33,31,11,4,12,16
HOUSTON ROCKETS,240,45,88,17,37,21,25,10,31,25,11,7,11,14
DENVER NUGGETS,240,46,104,9,31,9,16,24,30,22,5,4,16,20
LOS ANGELES CLIPPERS,240,45,88,10,24,14,16,12,35,27,6,7,9,18
NEW ORLEANS PELICANS,240,39,85,5,20,13,21,10,30,21,5,4,11,14
MINNESOTA TIMBERWOLVES,240,41,88,10,28,22,24,13,30,25,6,6,14,25
NEW YORK KNICKS,240,41,86,12,31,24,30,11,32,26,9,6,15,18
ORLANDO MAGIC,240,37,78,13,26,18,26,7,40,24,8,3,10,20
PHILADELPHIA 76ERS,240,36,95,9,32,7,10,15,31,24,3,6,10,18
WASHINGTON WIZARDS,240,41,81,7,11,16,18,9,34,25,13,3,18,26
SAN ANTONIO SPURS,240,39,80,8,20,21,33,12,25,27,11,4,15,17
LOS ANGELES LAKERS,240,32,93,6,26,10,17,19,27,16,6,2,16,18
TORONTO RAPTORS,240,45,83,12,29,11,13,7,37,25,8,5,10,18
