team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
PORTLAND TRAIL BLAZERS,240,37,86,7,19,13,15,10,45,20,7,3,16,13
BOSTON CELTICS,240,37,95,5,23,9,12,12,34,17,12,1,8,15
DENVER NUGGETS,265,34,90,10,37,23,38,14,43,20,7,2,16,28
LOS ANGELES LAKERS,265,33,89,3,24,25,34,9,41,15,10,6,13,28
LOS ANGELES CLIPPERS,240,32,77,7,25,20,28,5,27,14,10,1,10,27
MEMPHIS GRIZZLIES,240,42,85,7,21,16,23,12,40,20,3,3,17,21
CHARLOTTE HORNETS,240,37,79,7,21,12,16,5,28,18,9,1,11,19
MIAMI HEAT,240,33,66,11,23,17,19,3,33,19,4,5,16,16
GOLDEN STATE WARRIORS,240,33,93,7,25,18,24,13,39,26,7,8,9,18
OKLAHOMA CITY THUNDER,240,32,90,3,17,19,27,13,44,13,3,12,11,23
