team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
CLEVELAND CAVALIERS,240,40,78,7,17,26,40,7,35,20,4,4,11,27
BOSTON CELTICS,240,39,80,8,13,31,38,6,32,28,6,4,10,27
HOUSTON ROCKETS,240,39,87,10,27,14,23,12,25,24,10,4,16,20
INDIANA PACERS,240,49,85,14,26,21,27,11,38,28,10,6,14,18
NEW YORK KNICKS,240,42,89,11,30,18,22,9,29,27,10,4,12,15
LOS ANGELES CLIPPERS,240,43,87,7,28,14,21,13,36,22,6,5,18,17
SAN ANTONIO SPURS,240,37,76,7,18,19,24,9,32,20,4,2,13,19
LOS ANGELES LAKERS,240,33,81,5,21,10,14,8,26,25,6,5,11,21
MINNESOTA TIMBERWOLVES,240,37,78,6,17,28,32,7,27,18,4,2,13,19
OKLAHOMA CITY THUNDER,240,46,91,5,13,19,20,16,32,25,7,6,12,24
MEMPHIS GRIZZLIES,240,30,75,3,9,29,38,12,34,12,8,5,15,22
ORLANDO MAGIC,240,38,82,13,29,18,24,12,31,21,5,10,14,28
GOLDEN STATE WARRIORS,240,41,86,13,26,18,25,7,33,31,7,3,13,28
TORONTO RAPTORS,240,36,92,3,12,37,45,17,38,15,9,5,10,23
NEW JERSEY NETS,240,36,74,4,10,23,28,6,24,14,9,5,15,25
WASHINGTON WIZARDS,240,38,77,4,6,29,34,11,29,28,9,3,15,17
