team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
SACRAMENTO KINGS,240,38,86,5,16,16,18,13,39,26,7,1,20,22
ATLANTA HAWKS,240,38,89,9,30,18,24,12,33,23,9,6,11,15
DALLAS MAVERICKS,240,37,72,7,20,25,35,7,32,22,7,7,17,22
BOSTON CELTICS,240,38,92,8,26,18,24,14,29,22,12,1,14,28
BROOKLYN NETS,240,44,91,5,15,18,22,5,32,25,5,4,9,23
CHARLOTTE HORNETS,240,39,80,11,25,27,36,9,40,27,5,8,15,16
PORTLAND TRAIL BLAZERS,265,35,88,9,30,24,29,10,38,18,11,7,19,27
HOUSTON ROCKETS,265,32,92,14,44,30,35,13,38,22,11,6,17,20
NEW ORLEANS PELICANS,240,43,95,8,32,9,9,10,30,21,8,4,11,25
OKLAHOMA CITY THUNDER,240,38,85,7,17,27,40,16,34,19,6,4,14,16
MINNESOTA TIMBERWOLVES,265,36,85,4,18,25,30,11,46,21,4,13,14,23
ORLANDO MAGIC,265,41,110,9,21,13,21,20,34,20,10,4,9,21
INDIANA PACERS,240,42,92,12,27,16,20,16,32,28,18,8,18,17
PHILADELPHIA 76ERS,240,35,76,5,25,10,16,7,36,14,9,8,29,17
CHICAGO BULLS,240,41,83,9,19,12,14,11,36,24,7,2,19,17
PHOENIX SUNS,240,37,91,8,27,15,21,14,29,16,12,4,12,14
DENVER NUGGETS,240,38,98,5,15,17,18,17,33,25,7,5,6,17
SAN ANTONIO SPURS,240,42,86,9,18,16,20,10,40,33,5,13,10,13
TORONTO RAPTORS,240,34,80,5,20,16,18,9,28,14,10,4,14,17
UTAH JAZZ,240,35,72,7,22,16,22,7,34,15,9,5,17,20
