team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
PHILADELPHIA 76ERS,240,31,83,7,27,11,15,7,43,12,11,14,18,21
BOSTON CELTICS,240,31,91,9,29,13,18,11,43,18,7,6,16,12
WASHINGTON WIZARDS,240,31,87,10,32,15,18,11,30,15,13,4,14,20
CHARLOTTE HORNETS,240,39,83,8,26,15,15,9,42,22,5,6,19,17
MIAMI HEAT,240,32,79,6,20,11,16,10,33,21,2,7,13,14
DETROIT PISTONS,240,41,98,16,31,6,7,18,36,24,6,7,7,16
MEMPHIS GRIZZLIES,240,39,80,3,16,21,23,9,32,21,8,3,17,23
HOUSTON ROCKETS,240,30,71,10,34,23,27,6,31,19,14,7,19,22
UTAH JAZZ,240,39,77,6,13,18,25,11,28,19,12,4,16,20
LOS ANGELES CLIPPERS,240,38,75,4,12,11,17,11,24,18,11,7,19,22
SACRAMENTO KINGS,240,44,77,10,23,31,37,7,35,23,9,7,8,19
MILWAUKEE BUCKS,240,42,88,13,31,21,27,10,27,30,7,7,11,22
ATLANTA HAWKS,240,31,82,8,31,25,35,15,38,14,10,7,14,20
MINNESOTA TIMBERWOLVES,240,34,82,9,21,22,29,7,38,22,9,4,11,23
BROOKLYN NETS,240,43,94,3,13,10,12,11,34,20,10,3,17,19
OKLAHOMA CITY THUNDER,240,41,78,10,24,18,21,4,38,26,11,7,19,11
NEW YORK KNICKS,240,31,83,9,27,20,25,12,35,16,2,10,11,23
ORLANDO MAGIC,240,34,86,5,16,27,32,15,33,20,2,7,7,21
NEW ORLEANS PELICANS,240,42,81,10,22,26,34,5,37,20,4,6,14,23
PHOENIX SUNS,240,44,96,10,26,16,20,11,33,25,8,5,10,26
DALLAS MAVERICKS,240,34,83,6,22,9,12,9,37,21,7,1,13,21
SAN ANTONIO SPURS,240,33,81,8,28,14,19,12,40,23,6,4,13,12
CLEVELAND CAVALIERS,240,36,82,14,29,13,16,9,33,22,4,2,10,20
TORONTO RAPTORS,240,40,79,11,25,12,22,6,34,14,8,5,9,15
