team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
SACRAMENTO KINGS,240,41,87,3,15,12,15,11,24,24,7,2,12,23
ATLANTA HAWKS,240,40,78,5,14,23,28,11,30,29,6,7,15,17
MIAMI HEAT,240,22,76,2,23,19,31,12,22,14,10,4,14,26
CHARLOTTE BOBCATS,240,35,72,5,12,29,37,13,37,18,9,6,20,24
BOSTON CELTICS,240,30,70,5,19,21,28,5,30,16,12,7,18,20
DETROIT PISTONS,240,36,85,4,14,16,21,13,32,19,9,7,15,23
DENVER NUGGETS,265,42,88,9,19,30,43,17,38,18,7,5,14,28
GOLDEN STATE WARRIORS,265,41,95,9,29,27,32,14,30,27,5,4,13,27
CHICAGO BULLS,240,39,91,2,11,17,26,11,35,18,7,9,13,23
LOS ANGELES CLIPPERS,240,38,82,5,11,23,39,11,38,23,11,6,15,20
TORONTO RAPTORS,240,38,85,5,16,26,27,10,30,20,2,4,9,18
MILWAUKEE BUCKS,240,43,92,10,23,17,20,17,30,25,5,5,7,23
OKLAHOMA CITY THUNDER,240,34,74,8,17,18,21,7,32,22,7,6,18,16
MINNESOTA TIMBERWOLVES,240,40,85,3,11,9,10,7,26,22,10,5,13,16
MEMPHIS GRIZZLIES,240,45,85,4,13,17,20,12,25,22,9,5,15,18
NEW ORLEANS HORNETS,240,48,87,4,19,13,17,12,27,28,9,5,11,17
INDIANA PACERS,240,34,76,6,24,24,33,7,28,13,11,2,19,27
ORLANDO MAGIC,240,37,75,10,26,25,37,12,38,25,11,1,19,26
PORTLAND TRAIL BLAZERS,240,36,76,4,11,22,25,10,26,20,5,1,7,17
PHILADELPHIA 76ERS,240,34,78,4,14,18,21,12,25,18,4,5,11,18
NEW JERSEY NETS,240,38,87,3,14,15,20,14,28,21,5,4,15,25
PHOENIX SUNS,240,45,84,4,13,24,29,10,34,25,8,7,10,17
UTAH JAZZ,240,37,79,3,11,28,32,6,39,30,6,9,11,23
SAN ANTONIO SPURS,240,35,89,6,21,22,26,15,31,19,6,7,16,21
DALLAS MAVERICKS,240,39,85,4,20,12,14,12,29,27,9,9,11,19
WASHINGTON WIZARDS,240,36,81,5,13,16,20,14,27,15,6,5,14,14
