team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
NEW ORLEANS PELICANS,240,42,76,8,22,14,23,5,27,31,11,7,12,21
BROOKLYN NETS,240,33,85,8,23,13,21,21,29,20,5,3,20,23
CHARLOTTE HORNETS,240,34,76,9,26,26,27,11,24,23,15,4,15,13
CLEVELAND CAVALIERS,240,45,83,16,29,6,13,15,31,34,7,1,17,19
PORTLAND TRAIL BLAZERS,240,38,85,9,24,26,33,11,26,23,8,4,13,16
GOLDEN STATE WARRIORS,240,50,88,18,30,18,22,11,32,30,5,8,12,23
OKLAHOMA CITY THUNDER,240,38,82,7,27,27,32,15,35,21,5,5,19,21
HOUSTON ROCKETS,240,41,102,13,42,23,26,22,23,24,11,5,9,24
WASHINGTON WIZARDS,240,43,94,11,30,12,21,17,34,31,8,1,14,29
LOS ANGELES CLIPPERS,240,43,85,8,19,20,33,10,34,27,9,4,11,17
BOSTON CELTICS,240,41,91,8,30,17,22,9,41,30,8,1,12,25
LOS ANGELES LAKERS,240,37,90,6,21,20,29,11,36,22,6,4,11,17
CHICAGO BULLS,240,39,74,7,26,17,22,6,28,30,10,4,11,16
MILWAUKEE BUCKS,240,40,85,2,7,16,20,15,29,28,6,7,14,17
DALLAS MAVERICKS,240,32,83,14,40,10,17,15,29,19,6,4,10,17
MINNESOTA TIMBERWOLVES,240,29,71,4,21,16,18,6,35,20,8,4,16,18
INDIANA PACERS,240,34,81,7,22,17,20,7,46,17,5,3,16,18
NEW YORK KNICKS,240,33,96,7,25,14,20,18,33,20,7,9,10,18
MEMPHIS GRIZZLIES,240,41,89,8,21,17,26,12,34,22,4,4,14,21
ORLANDO MAGIC,240,43,90,10,26,23,29,13,30,27,10,3,10,21
UTAH JAZZ,240,39,81,10,27,13,17,4,29,27,9,10,10,20
PHOENIX SUNS,240,33,78,8,27,12,19,12,33,16,5,1,21,19
