team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
PHILADELPHIA 76ERS,240,36,77,11,30,12,20,6,34,25,11,6,20,27
ATLANTA HAWKS,240,36,84,7,31,24,30,13,36,25,10,0,16,17
WASHINGTON WIZARDS,240,38,79,9,17,9,13,9,28,26,6,3,14,21
CHARLOTTE BOBCATS,240,34,78,3,21,29,34,15,33,17,6,5,10,15
BOSTON CELTICS,240,31,77,7,25,11,15,12,25,17,10,4,16,15
CHICAGO BULLS,240,38,80,3,16,15,16,11,29,28,9,3,13,16
MEMPHIS GRIZZLIES,240,38,85,5,9,13,23,17,26,17,7,3,11,19
DENVER NUGGETS,240,36,73,6,20,14,24,11,32,20,7,3,14,23
MILWAUKEE BUCKS,240,39,88,5,17,28,36,18,32,28,5,5,13,20
DETROIT PISTONS,240,46,97,9,23,15,21,19,31,28,5,5,11,26
SAN ANTONIO SPURS,240,37,80,8,17,21,25,15,25,18,10,5,8,19
INDIANA PACERS,240,26,69,6,14,19,24,7,27,14,4,3,15,22
TORONTO RAPTORS,240,35,70,8,26,5,10,5,25,17,7,1,14,25
MIAMI HEAT,240,34,66,7,25,18,22,6,30,19,5,2,15,14
LOS ANGELES CLIPPERS,240,38,82,12,30,26,32,13,36,23,8,4,18,18
MINNESOTA TIMBERWOLVES,240,41,96,10,26,12,14,12,30,30,9,4,17,23
SACRAMENTO KINGS,240,38,80,3,11,23,31,15,32,20,7,3,18,19
NEW ORLEANS PELICANS,240,36,73,5,14,20,26,3,27,22,11,10,13,26
NEW YORK KNICKS,240,33,70,9,29,17,24,3,35,18,8,6,9,18
UTAH JAZZ,240,33,85,8,24,9,15,16,34,15,5,0,11,23
