team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
MIAMI HEAT,240,31,77,3,18,13,16,7,35,12,6,5,10,24
CHARLOTTE BOBCATS,240,28,72,5,15,22,30,11,36,22,4,8,14,13
UTAH JAZZ,240,45,83,12,20,30,39,14,28,34,11,3,10,21
CHICAGO BULLS,240,41,76,8,15,18,27,6,26,25,8,1,16,29
PHILADELPHIA 76ERS,240,39,85,5,16,13,15,15,33,13,6,10,20,17
INDIANA PACERS,240,42,94,8,19,15,19,16,29,32,9,3,10,18
TORONTO RAPTORS,240,36,81,9,22,26,30,11,33,23,4,4,13,31
LOS ANGELES LAKERS,240,35,78,3,15,36,44,12,28,19,7,4,9,24
BOSTON CELTICS,240,30,68,5,12,19,22,4,30,18,9,2,15,16
MILWAUKEE BUCKS,240,34,73,8,17,10,11,9,32,16,6,6,15,22
LOS ANGELES CLIPPERS,240,37,86,8,21,5,6,9,33,21,3,6,11,8
ORLANDO MAGIC,240,45,92,11,27,12,12,10,35,27,6,5,8,10
SACRAMENTO KINGS,240,34,79,3,13,10,16,11,30,19,6,5,13,18
PORTLAND TRAIL BLAZERS,240,35,77,3,8,15,22,9,31,19,7,7,11,18
HOUSTON ROCKETS,240,33,86,6,28,24,28,16,30,18,8,3,15,17
WASHINGTON WIZARDS,240,35,83,3,12,15,16,10,31,22,6,8,18,22
