team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
LOS ANGELES LAKERS,240,37,85,5,24,17,23,12,36,16,8,8,20,30
BOSTON CELTICS,240,38,98,7,29,24,31,16,32,20,8,6,13,20
INDIANA PACERS,240,38,88,7,24,14,18,7,31,22,8,3,15,24
DETROIT PISTONS,240,43,83,12,27,16,25,8,42,25,3,5,15,22
MINNESOTA TIMBERWOLVES,240,38,92,5,24,20,27,9,32,21,15,0,13,14
GOLDEN STATE WARRIORS,240,48,85,15,36,14,18,3,42,37,10,9,19,23
NEW YORK KNICKS,240,42,80,5,12,10,13,12,30,26,7,2,23,21
ORLANDO MAGIC,240,43,80,13,28,13,22,6,23,31,16,7,12,15
MIAMI HEAT,240,43,81,12,30,28,35,11,42,21,5,4,14,25
PHOENIX SUNS,240,40,88,12,29,23,30,6,28,20,4,2,11,29
