team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
CLEVELAND CAVALIERS,240,39,81,12,35,17,26,9,38,21,5,7,21,17
BROOKLYN NETS,240,40,93,17,46,15,21,10,28,22,11,3,12,22
DENVER NUGGETS,240,38,100,8,31,9,15,18,33,18,6,1,13,23
CHARLOTTE HORNETS,240,38,81,13,31,21,26,10,40,17,5,5,14,16
MEMPHIS GRIZZLIES,240,33,72,12,31,16,24,6,30,14,7,2,17,22
DALLAS MAVERICKS,240,36,74,11,26,20,29,4,31,20,6,4,11,20
MINNESOTA TIMBERWOLVES,240,37,85,9,25,18,21,7,30,19,5,4,14,19
DETROIT PISTONS,240,48,92,15,34,11,17,12,35,32,7,3,14,22
TORONTO RAPTORS,240,43,94,8,34,18,19,17,25,30,10,6,16,16
GOLDEN STATE WARRIORS,240,43,77,12,26,19,22,6,31,32,10,7,17,15
WASHINGTON WIZARDS,265,39,95,6,26,15,23,7,38,20,11,5,13,19
LOS ANGELES LAKERS,265,41,92,7,30,13,16,6,47,27,9,5,21,26
SAN ANTONIO SPURS,240,42,76,10,17,23,30,8,36,18,6,3,13,20
MIAMI HEAT,240,37,80,9,26,17,18,4,28,19,6,2,9,25
INDIANA PACERS,240,28,83,10,29,30,35,14,27,13,13,2,19,23
OKLAHOMA CITY THUNDER,240,43,89,10,27,18,26,16,33,26,8,8,21,27
HOUSTON ROCKETS,240,36,75,12,39,21,24,7,33,22,11,13,19,13
PHILADELPHIA 76ERS,240,43,97,12,36,6,10,12,31,29,14,7,14,19
UTAH JAZZ,240,32,77,6,25,18,25,7,37,20,8,10,23,19
PHOENIX SUNS,240,42,96,6,19,7,9,16,39,18,8,5,16,25
