team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
ORLANDO MAGIC,240,38,88,6,14,8,14,14,34,21,6,6,11,22
CHICAGO BULLS,240,35,75,7,15,21,27,10,34,23,6,9,12,18
MILWAUKEE BUCKS,240,37,83,7,21,6,7,9,30,20,12,5,12,22
INDIANA PACERS,240,31,78,6,24,13,22,15,32,14,4,9,17,17
PHOENIX SUNS,240,41,91,6,18,24,31,13,39,28,6,7,13,29
LOS ANGELES LAKERS,240,35,88,6,16,30,41,18,31,16,7,8,12,25
HOUSTON ROCKETS,240,35,68,17,37,21,27,9,29,22,8,5,16,26
MIAMI HEAT,240,31,74,12,28,17,27,13,21,16,7,2,15,21
CHARLOTTE HORNETS,240,37,80,6,21,11,13,6,28,23,6,1,12,15
NEW ORLEANS PELICANS,240,38,81,5,18,19,19,11,36,26,5,6,12,19
WASHINGTON WIZARDS,240,39,80,8,18,12,19,10,31,26,8,4,12,25
NEW YORK KNICKS,240,30,81,8,15,15,19,15,28,16,5,4,18,23
CLEVELAND CAVALIERS,240,31,85,9,21,11,14,13,28,18,5,3,14,19
PORTLAND TRAIL BLAZERS,240,37,75,8,25,19,25,9,39,21,7,4,11,20
OKLAHOMA CITY THUNDER,240,34,65,6,21,14,25,6,35,23,4,3,19,27
TORONTO RAPTORS,240,32,81,8,31,28,33,12,27,23,6,3,10,24
