team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
MEMPHIS GRIZZLIES,240,39,92,10,28,15,18,16,32,29,7,5,11,25
ATLANTA HAWKS,240,29,71,8,27,25,34,8,30,19,6,9,17,17
UTAH JAZZ,240,34,82,5,21,10,14,10,37,18,6,3,16,16
CLEVELAND CAVALIERS,240,36,86,9,33,10,19,11,41,14,6,2,10,12
LOS ANGELES CLIPPERS,240,44,84,16,32,10,15,4,30,26,5,4,9,19
DENVER NUGGETS,240,46,86,15,28,22,26,11,37,31,7,2,10,14
ORLANDO MAGIC,240,35,94,7,27,15,21,16,33,15,7,4,19,21
GOLDEN STATE WARRIORS,240,50,87,10,26,12,23,7,40,36,14,9,12,18
BROOKLYN NETS,240,41,86,10,32,29,35,13,38,19,5,2,13,23
NEW YORK KNICKS,240,41,88,3,18,25,26,5,29,20,6,4,7,26
OKLAHOMA CITY THUNDER,240,47,88,14,25,15,19,10,37,33,10,1,18,22
TORONTO RAPTORS,240,37,81,5,20,23,30,6,26,15,10,10,14,20
