team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
BROOKLYN NETS,240,39,95,11,36,16,19,11,34,25,5,4,9,19
BOSTON CELTICS,240,39,79,14,33,16,25,8,42,21,7,8,17,22
LOS ANGELES LAKERS,290,53,105,10,25,26,37,15,39,31,6,4,14,32
HOUSTON ROCKETS,290,49,106,18,52,32,39,15,28,29,7,9,11,33
MINNESOTA TIMBERWOLVES,240,41,86,4,19,21,25,13,31,20,11,8,7,20
INDIANA PACERS,240,33,85,10,25,14,18,13,30,20,3,5,16,18
CHARLOTTE HORNETS,240,36,93,11,33,15,19,15,32,23,10,3,17,21
LOS ANGELES CLIPPERS,240,36,76,10,28,24,27,6,36,24,9,5,16,21
DALLAS MAVERICKS,240,46,89,15,34,9,14,8,28,26,5,5,7,18
OKLAHOMA CITY THUNDER,240,43,89,10,32,17,23,11,34,18,4,4,11,20
PHILADELPHIA 76ERS,240,43,77,10,24,27,34,11,33,24,11,7,21,32
PHOENIX SUNS,240,37,88,10,27,26,34,12,23,18,9,4,16,29
MEMPHIS GRIZZLIES,240,41,76,14,30,18,24,6,38,22,11,8,16,21
SACRAMENTO KINGS,240,37,86,9,24,13,25,12,30,20,6,2,16,21
CHICAGO BULLS,240,42,92,8,35,18,22,10,36,24,6,1,12,22
WASHINGTON WIZARDS,240,43,93,16,36,12,17,12,35,27,6,8,10,24
