team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
WASHINGTON WIZARDS,240,35,77,1,7,17,26,13,25,14,10,3,21,25
BOSTON CELTICS,240,36,71,1,12,31,35,8,30,25,12,6,17,17
CHICAGO BULLS,240,39,80,4,16,11,15,7,34,30,10,8,14,15
CLEVELAND CAVALIERS,240,36,82,2,15,8,11,9,30,14,7,3,16,19
LOS ANGELES CLIPPERS,240,38,76,6,18,14,20,9,27,22,12,6,21,23
DALLAS MAVERICKS,240,43,85,4,15,17,28,15,27,25,13,4,17,19
MILWAUKEE BUCKS,240,41,89,3,18,15,17,10,22,18,8,3,9,23
DETROIT PISTONS,240,40,80,2,11,28,31,15,34,21,3,4,14,14
ATLANTA HAWKS,240,36,76,5,13,25,36,9,27,11,6,4,12,21
INDIANA PACERS,240,42,86,4,13,26,33,15,34,23,9,2,11,23
SACRAMENTO KINGS,240,40,95,3,18,13,18,16,33,18,4,4,16,26
MEMPHIS GRIZZLIES,240,38,84,1,8,24,35,11,31,21,8,11,8,17
CHARLOTTE BOBCATS,240,41,86,5,16,16,21,11,22,17,10,4,10,25
MIAMI HEAT,240,39,69,3,9,31,35,5,29,26,7,4,16,20
NEW YORK KNICKS,240,43,87,15,36,15,19,11,37,27,10,4,16,18
NEW JERSEY NETS,240,39,82,6,19,9,15,6,32,22,8,5,16,19
PHOENIX SUNS,240,36,72,6,16,19,24,8,28,19,7,3,15,17
NEW ORLEANS HORNETS,240,45,81,8,15,11,18,7,30,31,10,5,12,18
DENVER NUGGETS,240,31,77,5,18,22,30,17,23,15,6,3,18,19
OKLAHOMA CITY THUNDER,240,38,82,7,19,21,29,19,27,23,11,4,12,24
TORONTO RAPTORS,240,34,73,5,14,20,23,9,32,22,8,5,18,25
PHILADELPHIA 76ERS,240,36,75,3,11,23,31,5,25,20,9,5,11,18
LOS ANGELES LAKERS,240,34,86,11,25,7,14,21,31,14,6,4,17,21
PORTLAND TRAIL BLAZERS,240,35,77,6,21,17,20,7,34,28,8,5,9,18
