team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
NEW YORK KNICKS,240,40,84,8,21,8,11,13,31,26,2,6,15,29
ATLANTA HAWKS,240,33,81,9,22,28,36,12,29,18,10,5,8,17
BOSTON CELTICS,240,42,81,7,19,15,20,7,38,25,6,3,12,17
CHICAGO BULLS,240,42,92,8,18,9,15,11,27,26,5,2,8,16
GOLDEN STATE WARRIORS,240,39,87,9,28,11,17,15,39,22,11,8,26,19
HOUSTON ROCKETS,240,30,86,10,42,17,21,16,30,13,14,0,22,17
WASHINGTON WIZARDS,240,39,81,2,11,17,23,13,36,23,8,4,14,25
INDIANA PACERS,240,33,77,8,24,16,25,8,30,11,5,3,18,24
PORTLAND TRAIL BLAZERS,240,36,80,10,25,20,25,9,34,25,2,3,16,26
LOS ANGELES CLIPPERS,240,40,81,5,12,21,30,8,29,17,8,4,7,19
MINNESOTA TIMBERWOLVES,240,35,87,4,16,18,23,17,32,13,9,2,16,17
MIAMI HEAT,240,41,78,5,13,15,17,6,34,26,8,2,14,19
MEMPHIS GRIZZLIES,240,29,82,3,14,31,34,15,25,15,9,2,13,18
MILWAUKEE BUCKS,240,40,88,5,18,8,11,16,27,24,7,4,16,24
NEW ORLEANS PELICANS,240,40,85,8,21,12,14,6,24,22,11,9,11,20
SAN ANTONIO SPURS,240,36,80,5,18,22,29,17,32,15,4,7,18,17
