team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
PHOENIX SUNS,240,37,79,6,17,11,18,7,32,22,10,8,15,19
CLEVELAND CAVALIERS,240,30,84,2,15,16,22,14,31,21,9,4,18,21
TORONTO RAPTORS,240,42,86,8,23,9,12,11,28,25,6,2,16,15
HOUSTON ROCKETS,240,44,83,13,26,16,21,12,33,30,11,1,14,15
INDIANA PACERS,240,29,79,4,19,17,27,10,40,17,9,6,17,32
LOS ANGELES LAKERS,240,24,76,6,28,23,43,15,41,13,10,5,19,25
DALLAS MAVERICKS,240,37,81,5,19,19,22,9,28,23,11,1,15,22
PHILADELPHIA 76ERS,240,35,75,6,14,24,32,13,27,22,9,3,17,25
MINNESOTA TIMBERWOLVES,240,38,83,6,22,15,18,12,39,25,8,8,17,16
SACRAMENTO KINGS,240,37,84,6,17,9,14,8,28,21,11,6,13,19
