team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
MEMPHIS GRIZZLIES,240,45,86,6,15,11,17,8,29,23,7,9,17,29
DENVER NUGGETS,240,39,86,5,20,25,33,14,28,23,9,5,14,19
CLEVELAND CAVALIERS,240,35,84,6,20,16,22,12,26,25,8,3,13,24
DETROIT PISTONS,240,38,81,9,20,17,21,14,30,23,6,7,15,19
BOSTON CELTICS,240,39,77,3,15,19,29,8,41,24,8,4,13,19
NEW JERSEY NETS,240,27,72,5,15,16,24,5,31,16,8,5,18,24
GOLDEN STATE WARRIORS,240,42,93,7,20,18,21,18,26,20,6,5,16,27
OKLAHOMA CITY THUNDER,240,37,85,3,12,37,40,18,29,25,10,7,16,21
WASHINGTON WIZARDS,240,45,89,6,18,12,15,12,25,23,7,4,15,29
PHOENIX SUNS,240,47,81,8,21,23,35,14,29,30,8,2,14,14
LOS ANGELES CLIPPERS,240,29,71,7,25,26,43,13,27,16,11,5,13,26
PORTLAND TRAIL BLAZERS,240,31,78,7,13,31,36,17,30,16,10,1,15,27
NEW ORLEANS HORNETS,240,33,75,3,8,15,19,7,23,22,8,2,15,23
SAN ANTONIO SPURS,240,41,70,11,22,16,23,7,31,29,10,4,16,17
NEW YORK KNICKS,240,43,88,12,27,18,21,13,29,22,10,2,11,13
TORONTO RAPTORS,240,40,87,8,19,11,22,17,30,22,8,2,15,19
