team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
MILWAUKEE BUCKS,240,40,75,9,18,18,22,8,24,20,8,5,11,14
DALLAS MAVERICKS,240,41,80,10,18,16,17,9,27,31,6,2,13,18
MINNESOTA TIMBERWOLVES,240,40,85,9,17,16,23,12,32,19,8,5,21,21
NEW YORK KNICKS,240,47,93,17,40,21,25,11,33,32,10,7,13,20
CHARLOTTE BOBCATS,265,41,92,7,21,25,30,20,28,20,6,2,12,22
PHOENIX SUNS,265,39,87,15,34,16,17,12,29,23,4,6,18,25
GOLDEN STATE WARRIORS,240,30,94,4,23,32,42,16,33,14,9,5,12,23
SACRAMENTO KINGS,240,35,92,4,15,25,33,19,49,17,8,10,19,28
LOS ANGELES LAKERS,240,44,75,9,22,18,22,4,29,23,6,5,9,13
WASHINGTON WIZARDS,240,43,87,7,20,10,14,15,28,18,5,0,9,20
